id,type,street_count,longitude,latitude,neighbors,crime_count,stores_count,transit_count,rapid_transit_count,schools_count,retail_count,crime_reach,store_reach,transit_reach,rapid_transit_reach,schools_reach,retail_reach
5120,Junction,3,-123.0578402,49.23284239,"[(5068, 74.49859019, 3542), (5179, 92.44554905, 3747), (5109, 383.1531618, 8687)]",5,0,0,0,0,0,0.011552182303256027,0.08071750698569934,0.26784520413057045,0.0,0.16950220727030832,0.03110608130244661
5121,Junction,4,-123.0578828,49.2756609,"[(5119, 100.6085938, 525), (5015, 140.6293925, 3388), (5216, 96.04259726, 3603), (5122, 100.614625, 10860)]",1,0,0,0,0,0,0.008843417368958604,0.06767147403898477,0.08865014859850016,0.0,0.4814846624221906,0.04668430982529986
5122,Junction,4,-123.0578647,49.27656587,"[(5016, 140.7676667, 3420), (5219, 96.88623026, 3629), (5124, 100.6035635, 10432), (5121, 100.614625, 10860)]",0,0,0,0,0,0,0.011669053590478727,0.1027991394171403,0.10027354310938406,0.0,0.4595000193447364,0.05977142741194462
5123,Junction,3,-123.0577908,49.21581348,"[(5240, 101.4000525, 3477), (5084, 111.0604727, 3478), (5084, 34.85432399, 3479)]",0,0,0,0,0,0,0.0026587583007878263,0.0014333364877825616,0.12281792845167203,0.0,0.17751003486000064,0.004093770162007403
5124,Junction,4,-123.0578612,49.27747082,"[(5017, 140.6740103, 3258), (5221, 94.67945986, 3493), (5125, 90.14314094, 9776), (5122, 100.6035635, 10432)]",8,0,0,0,0,0,0.016240216991827823,0.14142369619477416,0.12164797481782376,0.0,0.44338001754091305,0.0744000859099193
5125,Junction,3,-123.0578559,49.27828166,"[(5222, 94.62473147, 3553), (5126, 90.44181563, 8939), (5124, 90.14314094, 9776)]",1,0,0,0,0,0,0.012970745647621568,0.1923514521030521,0.13646283484497015,0.0,0.4518503499641214,0.09464407749952575
5126,Junction,4,-123.0578516,49.2790952,"[(5018, 140.9005652, 3415), (5223, 94.63181695, 3626), (5127, 60.29610882, 8059), (5125, 90.44181563, 8939)]",1,0,0,0,0,0,0.016643721698648306,0.24845171997020782,0.1608480099671818,0.0,0.5158421817741411,0.12051286003359075
5127,Junction,4,-123.0578425,49.27963754,"[(5019, 140.9307788, 3342), (5224, 94.20073636, 3559), (5129, 65.30253741, 8058), (5126, 60.29610882, 8059)]",0,0,0,0,0,0,0.023637941522742536,0.29108186872095027,0.18258326501994043,0.0,0.49864687747134223,0.13851454816853886
5128,Junction,3,-123.0578043,49.24892023,"[(4980, 225.373974, 3419), (5167, 101.3532569, 3628), (5107, 14.89339753, 7171)]",0,0,0,0,0,0,0.009584141066711589,0.022674000429121082,0.18729610385834092,0.23786691884443578,0.08593016845270833,0.01334937257764896
5129,Junction,4,-123.0578305,49.2802249,"[(5020, 141.6874062, 3338), (5225, 93.563998, 3556), (5130, 102.6889453, 6932), (5127, 65.30253741, 8058)]",5,0,0,0,0,0,0.03460543540749513,0.3351967442454526,0.20343105262157485,0.0,0.5061510723160872,0.15867350372339292
5130,Junction,4,-123.0578149,49.28114854,"[(5021, 140.8066881, 3336), (5226, 93.06801344, 3554), (5131, 103.6055459, 5009), (5129, 102.6889453, 6932)]",24,24,1,0,0,11,0.05656142330096666,0.40084309207628693,0.24472221621633108,0.0,0.5047079799305291,0.18984783727665167
5131,Junction,3,-123.0577989,49.28208042,"[(5023, 141.0077901, 3344), (5227, 92.06609579, 3561), (5130, 103.6055459, 5009)]",7,0,0,0,0,0,0.03144795228037931,0.3352330612085075,0.22794028556676146,0.0,0.460895680636308,0.16935909132370816
5132,Junction,3,-123.0577149,49.22255818,"[(5048, 108.5806423, 3546), (5248, 106.7084867, 3752), (5137, 257.682815, 9371)]",3,0,0,0,0,0,0.008910335627845477,0.053396912910277525,0.1652960220377835,0.0,0.3006379048126769,0.018234820221016492
5133,Junction,3,-123.0577814,49.28298428,"[(5134, 100.6161685, 302), (5024, 140.8263193, 3387), (5228, 91.22771214, 3602)]",5,0,0,0,0,0,0.02359334466326809,0.2489311169581597,0.22165750497044673,0.0,0.44535979398920184,0.14010938663392816
5134,Junction,4,-123.0577639,49.28388927,"[(5135, 100.4323013, 103), (5133, 100.6161685, 302), (5025, 140.8115824, 3413), (5229, 90.43253066, 3624)]",16,0,0,0,0,0,0.029078958508160013,0.1843732572347189,0.21764539253889317,0.0,0.41927213370461675,0.11532427109555643
5135,Junction,4,-123.0577483,49.28479262,"[(5134, 100.4323013, 103), (5136, 100.5820418, 122), (5026, 140.7715144, 3287), (5230, 89.65824666, 3524)]",10,0,1,0,0,0,0.028384243742229913,0.12539691673613532,0.21845121173033427,0.0,0.4131697991659165,0.09186517181047137
5136,Junction,4,-123.0577319,49.2856973,"[(5135, 100.5820418, 122), (5139, 101.4005988, 319), (5028, 140.7446089, 3386), (5231, 88.86368258, 3601)]",2,0,0,0,0,0,0.021533885258513873,0.08364203240068517,0.19360554002845295,0.0,0.4008255313203989,0.06772632312068415
5137,Junction,3,-123.0576562,49.22487579,"[(5055, 108.2840299, 3544), (5250, 107.050197, 3750), (5132, 257.682815, 9371)]",3,0,0,0,0,0,0.009219841545135698,0.08854040074450518,0.22713022953575013,0.0,0.4162186066253152,0.028006562425776815
5138,Junction,3,-123.0576584,49.23739501,"[(5074, 79.45542744, 3539), (5191, 80.5014845, 3540), (5140, 167.4590253, 8199)]",0,0,0,0,1,0,0.00827392370807926,0.14753632306732228,0.21301251016863437,0.0,0.22835134380469513,0.05023288718086352
5139,Junction,4,-123.0577086,49.28660928,"[(5136, 101.4005988, 319), (5141, 100.3426891, 2704), (5029, 140.3035673, 3277), (5232, 88.03601623, 3513)]",6,0,0,0,0,0,0.018045639114376937,0.04980269140280125,0.1699168673145638,0.0,0.4024703294035969,0.04646831202444687
5140,Junction,3,-123.0576391,49.23890129,"[(5076, 79.56044614, 3537), (5205, 80.44753397, 3538), (5138, 167.4590253, 8199)]",1,0,0,0,0,0,0.012748527158896236,0.2137515631703749,0.25897613940663344,0.0,0.2469894369264018,0.07474445229568209
5141,Junction,4,-123.0576904,49.2875118,"[(5139, 100.3426891, 2704), (5032, 139.9795735, 3341), (5234, 87.07123105, 3558), (5142, 101.108043, 5032)]",4,0,0,0,0,0,0.018340305233449098,0.029954622733308022,0.1505454291489977,0.0,0.3608275562191339,0.03157735619494477
5142,Junction,4,-123.0576695,49.28842118,"[(4998, 169.8894424, 3375), (5237, 85.88213257, 3590), (5141, 101.108043, 5032), (5143, 100.2356296, 6962)]",1,0,0,0,0,0,0.016495189348103158,0.011155313322612152,0.12929170180761543,0.0,0.3061889326421819,0.019147129096669453
5143,Junction,3,-123.0576496,49.28932272,"[(5049, 118.623, 3412), (5241, 84.88300001, 3623), (5142, 100.2356296, 6962)]",9,0,0,0,0,0,0.013918895236211086,0.0025433972592761975,0.10084636691161465,0.0,0.2413523541355542,0.011147485572208678
5144,Junction,4,-123.0573789,49.21291746,"[(5036, 146.2175579, 3482), (5114, 63.48770016, 10228), (5150, 132.1274354, 10229), (5150, 72.9650198, 10230)]",1,0,0,0,0,0,0.003041927925876776,0.0,0.13325017065987438,0.0,0.18350812410745065,0.0025847095045994878
5145,Junction,4,-123.0573124,49.2425937,"[(5083, 99.40931335, 3564), (5337, 247.9375232, 3768), (5157, 104.1472127, 7713), (5094, 98.40763862, 7811)]",5,0,0,0,0,0,0.036185667936416636,0.23136867457347104,0.2786934844098482,0.0747605446174784,0.12176024432969526,0.08379509524009
5146,Junction,3,-123.0573017,49.25169618,"[(5113, 48.02549442, 3531), (5174, 128.4907336, 5955), (5081, 246.3706363, 6129)]",2,0,0,0,0,0,0.009062547436768332,0.0007241694791896671,0.12971838112231016,0.07693531298047826,0.13372864027862832,0.0019240581129943448
5147,Psudo,2,-123.0572207,49.22847934,"[(5062, 132.3621138, 3474), (5308, 189.8930386, 3680)]",4,0,0,0,0,0,0.005669591420646207,0.053036235497550994,0.1618760167111947,0.0,0.44326758551690015,0.018688542392153368
5148,Junction,3,-123.0569727,49.20977089,"[(4964, 297.2156985, 3247), (5000, 279.8190542, 3573), (5160, 191.6631615, 3777)]",1,0,0,0,0,0,0.0013442082555045612,0.0,0.06471068892976663,0.0,0.0571861957548914,0.000526948834617325
5149,Psudo,2,-123.0569295,49.21123698,"[(4984, 260.6977094, 3245), (5160, 35.82285692, 3703)]",1,0,0,0,0,0,0.0028974629786924877,0.0,0.0777718674811744,0.0,0.09728858694253688,0.0010715978242765805
5150,Junction,3,-123.0569243,49.21350209,"[(5144, 132.1274354, 10229), (5144, 72.9650198, 10230), (5155, 38.85569394, 10231)]",0,0,1,0,0,0,0.0019333567162728223,0.0,0.13768936346056185,0.0,0.16786856767742575,0.0028583988193122394
5151,Junction,4,-123.0568449,49.20708077,"[(5033, 202.1145996, 3613), (5272, 124.866068, 3816), (5156, 101.0280962, 10674), (5152, 142.0561845, 10698)]",3,0,2,0,0,0,0.006859502374196108,0.0,0.10474271077352498,0.0,0.0,0.0
5152,Junction,4,-123.0568302,49.20580297,"[(5031, 197.7850854, 3555), (5361, 247.1621692, 3681), (5151, 142.0561845, 10698)]",7,0,0,0,0,0,0.007601864690516594,0.0,0.07590218998528019,0.0,0.0,0.0
5154,Junction,3,-123.0568281,49.21707796,"[(5047, 180.1269405, 3470), (5246, 92.79756306, 10037), (5240, 150.6360658, 10070)]",3,0,0,0,0,0,0.004238096563473846,0.0021454919451124655,0.14514242941253225,0.0,0.17199262020003023,0.00359734808383241
5155,Psudo,2,-123.0566944,49.21381749,"[(5172, 20.72847177, 10160), (5150, 38.85569394, 10231)]",0,0,0,0,0,0,0.001823835982034157,0.0,0.13923577827761935,0.0,0.17113487329454388,0.003185248551978476
5156,Junction,3,-123.0566604,49.20797287,"[(5000, 262.2830402, 3609), (5267, 267.6076003, 10613), (5151, 101.0280962, 10674)]",3,0,0,0,0,0,0.004374372215797265,0.0,0.09478340394189536,0.0,0.0,0.0
5157,Junction,3,-123.0566397,49.24341164,"[(5339, 189.8036842, 3822), (5158, 33.30206344, 7614), (5145, 104.1472127, 7713)]",3,0,0,0,0,0,0.021361859485442447,0.18662798341208175,0.2675781423883088,0.11542893886895818,0.10564666104376977,0.06804928174841667
5158,Junction,3,-123.0566392,49.2437112,"[(5363, 232.7625534, 3672), (5159, 30.43006114, 7613), (5157, 33.30206344, 7614)]",3,0,1,0,0,0,0.019169166527197683,0.17847558432592914,0.27011936185774127,0.13092221543363947,0.11063251338765173,0.06605195994987274
5159,Junction,3,-123.0566387,49.24398493,"[(5118, 90.29623936, 3508), (5161, 70.17380592, 7612), (5158, 30.43006114, 7613)]",0,0,1,0,0,0,0.017897175119523722,0.1721505769185084,0.26754840391606943,0.13947725915902928,0.103879708882399,0.06406410781463125
5160,Junction,3,-123.0566015,49.2114768,"[(5149, 35.82285692, 3703), (5148, 191.6631615, 3777), (5215, 62.45191844, 3778)]",1,0,0,0,0,0,0.003389882504398162,0.0,0.08370223149011784,0.0,0.10759465586659428,0.0012348503864603587
5161,Junction,3,-123.0566371,49.24461615,"[(5349, 174.7399372, 3739), (5162, 91.86571975, 7499), (5159, 70.17380592, 7612)]",6,0,0,0,0,0,0.01581171987328917,0.1362994683737564,0.2534731063306463,0.1758617430228478,0.08664094588354403,0.05237353292282153
5162,Junction,3,-123.0566342,49.24544251,"[(5350, 174.8874199, 3738), (5161, 91.86571975, 7499), (5163, 39.06021239, 7501)]",6,0,1,0,0,0,0.01578854841423427,0.1077894021227942,0.23763942639718705,0.1962047214984173,0.07355802347060458,0.044403608255164165
5163,Junction,3,-123.0566333,49.24579386,"[(4982, 274.422412, 3252), (5164, 52.91313973, 7392), (5162, 39.06021239, 7501)]",3,0,0,0,0,0,0.015955159257819852,0.10466854978867164,0.2377094048772723,0.20562550396767162,0.07642535494869172,0.04363398913913814
5164,Junction,3,-123.0566322,49.24626983,"[(5351, 174.8570967, 3737), (5165, 47.43011845, 7264), (5163, 52.91313973, 7392)]",3,0,0,0,0,0,0.015871054817128857,0.08300076506539336,0.2311132173151817,0.21815236616983127,0.09140588664936505,0.03547848861366543
5165,Junction,3,-123.0566312,49.24669647,"[(5101, 101.8110738, 3533), (5166, 44.47017121, 7263), (5164, 47.43011845, 7264)]",1,0,0,0,0,0,0.015308810213838895,0.06695822594861099,0.22391260158108706,0.21861537075916226,0.10206708026517725,0.02946051369259248
5166,Junction,3,-123.05663,49.24709649,"[(5257, 57.71368183, 3735), (5167, 148.6092722, 7155), (5165, 44.47017121, 7263)]",4,0,0,0,0,0,0.012815796131728376,0.052413038319551436,0.21954767977592055,0.22924656429926976,0.09118627304643298,0.024802302356924533
5167,Junction,3,-123.0566269,49.24843326,"[(5128, 101.3532569, 3628), (5168, 40.61683892, 7090), (5166, 148.6092722, 7155)]",2,0,4,1,0,2,0.010808654341014462,0.02463313752462646,0.21196211879291615,0.24562668954381658,0.0798093816085655,0.015281482514266921
5168,Junction,3,-123.056624,49.24879861,"[(5316, 149.5478708, 3732), (5169, 99.19325677, 6774), (5167, 40.61683892, 7090)]",3,0,0,0,0,0,0.010474721168082035,0.018011318989658645,0.20822788531609562,0.2443636445603374,0.08336351153879591,0.013114288429021584
5169,Junction,3,-123.0566217,49.24969088,"[(5317, 149.8071064, 3731), (5170, 104.285348, 6650), (5168, 99.19325677, 6774)]",3,0,0,0,0,0,0.00901496916514123,0.0054904601993892126,0.20523803356721035,0.2310718993573841,0.10194382838197284,0.007811424567084478
5170,Junction,3,-123.056619,49.25062895,"[(5318, 149.9862279, 3730), (5171, 98.40127966, 6557), (5169, 104.285348, 6650)]",4,0,3,0,0,0,0.008251350702939005,0.00012338357051908252,0.20253870769442217,0.20389747236420264,0.13597085358982708,0.005171480775125706
5171,Junction,3,-123.0566168,49.25151409,"[(5399, 320.8757948, 3678), (5173, 93.2018118, 6440), (5170, 98.40127966, 6557)]",3,0,0,0,0,0,0.008790088172930166,0.0,0.18845717390084482,0.17024487536749122,0.17415815772828377,0.004268137883470365
5172,Junction,3,-123.0565717,49.21398575,"[(5038, 207.2576943, 3506), (5247, 53.36498956, 10159), (5155, 20.72847177, 10160)]",0,0,1,0,0,0,0.001902834213550315,0.0,0.14193537240755114,0.0,0.1763122360439422,0.003312931013090238
5173,Junction,3,-123.0566124,49.25235245,"[(5255, 55.38709582, 3676), (5174, 45.29520417, 5928), (5171, 93.2018118, 6440)]",5,0,1,0,0,0,0.011577213645067632,0.0,0.17433297693766728,0.1357186603072554,0.23357187756384284,0.00367118274769653
5174,Junction,3,-123.056611,49.25275989,"[(5175, 78.10135959, 5927), (5173, 45.29520417, 5928), (5146, 128.4907336, 5955)]",2,0,1,0,0,0,0.013726816742813503,0.0,0.16757599308564902,0.11920307570546063,0.2116079567123365,0.003095355567006763
5175,Junction,4,-123.0566086,49.25346243,"[(5085, 120.3811145, 3530), (5251, 33.14241023, 3715), (5176, 181.0503494, 5844), (5174, 78.10135959, 5927)]",2,0,0,0,0,0,0.016061532144611056,0.0,0.16043707358596254,0.0924786175404072,0.18208182688250604,0.0029444526411318674
5176,Junction,3,-123.0566008,49.25509101,"[(5086, 120.3731818, 3529), (5177, 151.5342513, 5302), (5175, 181.0503494, 5844)]",6,0,2,0,0,0,0.011057072864538463,0.0,0.14282354363862643,0.04434012824999114,0.13153735714408785,0.0035120119179093104
5177,Junction,3,-123.0565986,49.25645409,"[(5278, 126.6538563, 3725), (5178, 32.25005581, 5301), (5176, 151.5342513, 5302)]",6,0,0,0,0,0,0.013712992798127408,0.0,0.14212508726441306,0.020473844945362304,0.1507962615405754,0.006180247809669924
5178,Junction,3,-123.0565981,49.25674419,"[(5087, 120.0182616, 3528), (5180, 113.3914572, 4702), (5177, 32.25005581, 5301)]",3,0,0,0,0,0,0.01390008245376891,0.0,0.14483348245121228,0.017050312093729543,0.15963668261228395,0.007413609201263915
5179,Junction,3,-123.0565705,49.23283106,"[(5120, 92.44554905, 3747), (5266, 86.67115237, 3748), (5220, 382.8903445, 8691)]",6,0,0,0,0,0,0.011260733219300299,0.059413816276414066,0.28297051921939353,0.0,0.1714061915501458,0.02374430914429079
5180,Junction,4,-123.0565949,49.25776416,"[(5088, 131.7663326, 3569), (5280, 119.0584497, 3772), (5178, 113.3914572, 4702), (5181, 77.70631143, 4819)]",5,0,2,0,0,0,0.012868338742814461,0.0,0.15473273785912367,0.0,0.20480707675344115,0.012772615917569162
5181,Junction,4,-123.0565926,49.25846315,"[(5089, 137.0920403, 3568), (5289, 140.7483619, 3771), (5182, 76.01715196, 4609), (5180, 77.70631143, 4819)]",3,0,0,0,0,0,0.011464029233348782,0.0,0.1708510913163928,0.011991114922240899,0.22862508510502985,0.014645336555306117
5182,Junction,3,-123.0565913,49.25914694,"[(5292, 134.9881134, 3724), (5183, 34.39406722, 4608), (5181, 76.01715196, 4609)]",1,0,0,0,0,0,0.010389137358763196,0.0,0.17612340330318904,0.0,0.22539988401221095,0.0145326590000023
5183,Junction,3,-123.0565908,49.25945632,"[(5090, 116.7537577, 3527), (5184, 69.63813873, 4393), (5182, 34.39406722, 4608)]",3,0,0,0,0,0,0.010697221443399407,0.0,0.18756412024718494,0.011632869875424352,0.24056680236871802,0.015606525672710427
5184,Junction,3,-123.0565896,49.26008273,"[(5291, 134.7312413, 3723), (5185, 30.89106023, 4392), (5183, 69.63813873, 4393)]",1,0,0,0,0,0,0.011604230676017412,0.0,0.19724987284957304,0.011478548507007478,0.26495794290596225,0.017280864482439883
5185,Junction,3,-123.056589,49.2603606,"[(5091, 115.6164766, 3526), (5186, 73.23814754, 4194), (5184, 30.89106023, 4392)]",2,0,1,0,0,0,0.012777738587581472,0.0,0.20581074447554323,0.013855088477507481,0.2800615432224852,0.01850173182286966
5186,Junction,3,-123.0565878,49.26101939,"[(5293, 134.6802578, 3722), (5187, 27.22605355, 4193), (5185, 73.23814754, 4194)]",3,0,0,0,0,0,0.016984876194216306,0.0,0.2243213417559086,0.01398826013564866,0.3151988726848316,0.02016245493599535
5187,Junction,3,-123.0565873,49.26126429,"[(5092, 114.481781, 3525), (5188, 97.76519228, 3994), (5186, 27.22605355, 4193)]",1,0,0,0,0,0,0.01881777249247868,0.0008413059308549878,0.2383942375714679,0.01642573390646752,0.3056417255000607,0.022017212412835396
5188,Junction,4,-123.0565856,49.26214371,"[(5093, 114.4246825, 3552), (5296, 139.7261707, 3758), (5189, 91.43614048, 3798), (5187, 97.76519228, 3994)]",20,0,3,0,0,3,0.02676150180567821,0.001054702870999147,0.2672515832239384,0.017920071296942317,0.2554694980485884,0.024781919551110233
5189,Junction,3,-123.0565844,49.2629662,"[(5297, 138.2011253, 3757), (5190, 22.14708678, 3797), (5188, 91.43614048, 3798)]",8,0,0,0,0,5,0.022972712069821655,0.0001230442639117298,0.2410674559037965,0.0204224261335491,0.20232106507576342,0.023981805888679084
5190,Junction,3,-123.0565838,49.26316541,"[(5095, 112.0862862, 3551), (5192, 78.402025, 3594), (5189, 22.14708678, 3797)]",0,0,0,0,0,0,0.02173505659458153,0.00014093935596795403,0.23448861942494043,0.023071288879411428,0.1904045549712493,0.023663080964489894
5191,Junction,3,-123.0565526,49.23738882,"[(5138, 80.5014845, 3540), (5263, 80.34394541, 3745), (5205, 167.46424, 8202)]",5,0,0,0,0,0,0.008352986542973983,0.13461988999572488,0.2243601278026432,0.0,0.23940487255783807,0.042738140268093874
5192,Junction,3,-123.0565826,49.26387066,"[(5193, 22.09604582, 3593), (5190, 78.402025, 3594), (5298, 138.1341203, 3756)]",5,0,0,0,0,0,0.01585457768233879,0.0020202406497479607,0.21291447389984908,0.01477707388752063,0.1836449440440207,0.024817343151546704
5193,Junction,3,-123.0565823,49.26406941,"[(5194, 78.23324766, 3379), (5096, 111.0011854, 3550), (5192, 22.09604582, 3593)]",0,0,0,0,0,1,0.014602670083897318,0.002308654198914907,0.20649603049574955,0.01302920524305204,0.1775717422983918,0.024997451497649665
5194,Junction,3,-123.056581,49.26477314,"[(5195, 22.32103933, 3378), (5193, 78.23324766, 3379), (5299, 138.1360452, 3755)]",0,0,0,0,0,0,0.01149737193635885,0.0009482448220475458,0.18574146842792116,0.0,0.1637452784070719,0.024851263585575073
5195,Junction,3,-123.0565806,49.26497392,"[(5197, 83.32210246, 3131), (5194, 22.32103933, 3378), (5097, 109.925652, 3549)]",1,0,1,0,0,0,0.011026531178671911,0.0010849312458804468,0.1832932731462891,0.0,0.1623474404695955,0.025136078695747667
5196,Junction,3,-123.0565793,49.26587796,"[(5198, 88.30603975, 2919), (5197, 17.18010186, 3130), (5098, 108.8611637, 3548)]",3,0,0,0,0,0,0.011743390057055386,0.004243232042420516,0.16422617530277367,0.0,0.18070712842961767,0.02763930364452475
5197,Junction,3,-123.056579,49.26572342,"[(5196, 17.18010186, 3130), (5195, 83.32210246, 3131), (5300, 138.1681174, 3754)]",0,0,1,0,0,0,0.011337659606538267,0.0,0.16653155664338865,0.0,0.16821203289505918,0.025228651558134006
5198,Junction,3,-123.056579,49.26667229,"[(5199, 11.8790354, 2918), (5196, 88.30603975, 2919), (5302, 138.3010786, 3751)]",2,0,0,0,0,0,0.01545632401026173,0.007150742994098359,0.14691990124453927,0.0,0.23832913588166255,0.030459414053286164
5199,Junction,3,-123.0565788,49.26677914,"[(5200, 88.71517254, 2455), (5198, 11.8790354, 2918), (5100, 107.656167, 3545)]",3,0,1,0,0,0,0.015932482803674045,0.0075998151873677335,0.14381457507137396,0.0,0.2440891029895535,0.030894636263731345
5200,Junction,3,-123.0565767,49.26757715,"[(5201, 11.88203812, 2454), (5199, 88.71517254, 2455), (5303, 138.2004125, 3746)]",3,0,1,0,0,0,0.019046109739011125,0.01465809722695892,0.1337605590344956,0.0,0.2706463645293823,0.03595887927338535
5201,Junction,3,-123.0565764,49.26768403,"[(5202, 100.5501209, 2254), (5200, 11.88203812, 2454), (5102, 106.6861787, 3541)]",2,0,0,0,0,0,0.019666827517703166,0.014504275065467177,0.13157977014908187,0.0,0.2573288147144763,0.036108768189367035
5202,Junction,4,-123.0565753,49.2685885,"[(5203, 101.3583701, 2050), (5201, 100.5501209, 2254), (5103, 105.3424584, 3534), (5304, 140.3752889, 3740)]",7,0,0,0,0,2,0.02364553539263095,0.024442751126614693,0.11831643830915588,0.0,0.20953292569898158,0.042658831300497996
5203,Junction,4,-123.0565733,49.26950024,"[(5204, 103.1321989, 1821), (5202, 101.3583701, 2050), (5105, 104.1250068, 3532), (5301, 137.5736163, 3728)]",24,0,2,0,0,4,0.027826030054870922,0.016020873547664866,0.11158777955764253,0.0,0.20129272591364025,0.040751538155514744
5204,Junction,4,-123.0565732,49.27042793,"[(5208, 84.01861052, 1623), (5203, 103.1321989, 1821), (5106, 103.1727813, 3572), (5305, 137.9264154, 3775)]",3,0,0,0,0,0,0.026768803466221583,0.00853293231960408,0.09942623475208022,0.0,0.21226634634531708,0.03827394117507855
5205,Junction,3,-123.056534,49.23889515,"[(5140, 80.44753397, 3538), (5264, 80.45540077, 3743), (5191, 167.46424, 8202)]",3,0,0,0,0,0,0.012015370558254178,0.20431711033800806,0.2675614695740861,0.0,0.2508728055076662,0.06654024147693936
5206,Junction,3,-123.05657,49.27135628,"[(5207, 74.68364339, 1421), (5208, 19.18859233, 1422), (5306, 138.0340519, 3773)]",13,0,0,0,0,0,0.02281028250140159,0.003023809916252005,0.09266618108414482,0.0,0.27721421116684086,0.03554614566220587
5207,Junction,3,-123.0565688,49.27202807,"[(5209, 29.06805988, 1182), (5206, 74.68364339, 1421), (5110, 100.2044368, 3580)]",3,0,0,0,0,0,0.018531357364964324,0.004252206001234349,0.09032893315687426,0.0,0.30917841482099784,0.03528102623786691
5208,Junction,3,-123.0565676,49.27118368,"[(5206, 19.18859233, 1422), (5204, 84.01861052, 1623), (5108, 102.0686183, 3570)]",3,0,0,0,0,2,0.02369063824612034,0.007490867346296063,0.09345499118843392,0.0,0.24263525722565246,0.037849793843447326
5209,Junction,3,-123.0565683,49.27228954,"[(5210, 86.48395319, 1181), (5207, 29.06805988, 1182), (5307, 138.1781, 3785)]",0,0,0,0,0,5,0.01691600005746379,0.006287940900623331,0.09153928540251455,0.0,0.3236153895673322,0.036553585682533966
5210,Junction,4,-123.0565681,49.27306748,"[(5211, 85.84121416, 965), (5209, 86.48395319, 1181), (5112, 101.6368958, 3515), (5309, 144.2158975, 3710)]",3,0,0,0,0,3,0.013682755979601639,0.010095715774487675,0.0906400994051592,0.0,0.3977652579348074,0.0364106838016845
5211,Junction,3,-123.056567,49.27383964,"[(5212, 33.66309037, 766), (5210, 85.84121416, 965), (5117, 98.2607066, 3663)]",0,0,2,0,0,2,0.009840419278730498,0.020389382012531123,0.09077237128583836,0.0,0.4053492433048931,0.03737394587294642
5212,Junction,3,-123.0565663,49.27414244,"[(5213, 67.10209315, 765), (5211, 33.66309037, 766), (5310, 140.0234844, 3869)]",0,0,0,0,0,0,0.00923732368387123,0.02230973150419108,0.08901879009104696,0.0,0.4083472230766472,0.037030899745160266
5213,Junction,3,-123.0565648,49.27474604,"[(5214, 25.09906472, 764), (5212, 67.10209315, 765), (5119, 97.03513992, 3595)]",1,0,0,0,0,0,0.008387869709906995,0.03757496496099286,0.09254324685116466,0.0,0.43251021069931717,0.041361881645380516
5214,Junction,3,-123.0565643,49.27497181,"[(5216, 75.47396103, 558), (5213, 25.09906472, 764), (5311, 140.0694886, 3799)]",2,0,0,0,0,0,0.008229136201764202,0.04186945760558014,0.0935269998515903,0.0,0.45160911535800785,0.04218404930894158
5215,Junction,3,-123.0564905,49.21203385,"[(5276, 119.9157797, 3671), (5114, 111.7832297, 3694), (5160, 62.45191844, 3778)]",2,0,0,0,0,0,0.004187268962855166,0.0,0.10041971168032943,0.0,0.12580442676008777,0.00155124809717467
5216,Junction,3,-123.0565625,49.27565069,"[(5218, 16.74667949, 557), (5214, 75.47396103, 558), (5121, 96.04259726, 3603)]",0,0,0,0,0,0,0.008715537843350486,0.06620593837144441,0.09982035846363357,0.0,0.4860321936455152,0.05011212525123255
5218,Junction,3,-123.0565595,49.27580132,"[(5216, 16.74667949, 557), (5312, 139.7738383, 3805), (5219, 92.23147629, 10883)]",0,0,0,0,0,0,0.009035304830500444,0.070967806272435,0.10185751285359772,0.0,0.49688125729563815,0.051600216946080336
5219,Junction,4,-123.0565603,49.27663095,"[(5122, 96.88623026, 3629), (5313, 140.0745858, 3834), (5221, 92.25207935, 10464), (5218, 92.23147629, 10883)]",2,0,0,0,0,0,0.01129105306191535,0.10340779339784609,0.11340492566403891,0.0,0.46512524859323334,0.06238561668825506
5220,Junction,3,-123.0565048,49.22938714,"[(5281, 114.6112432, 3679), (5109, 102.5766951, 3749), (5179, 382.8903445, 8691)]",3,0,0,0,0,0,0.004745776861636456,0.04469095298258827,0.18880210685770651,0.0,0.39594677077723095,0.018216275594593004
5221,Junction,4,-123.0565595,49.27746078,"[(5124, 94.67945986, 3493), (5314, 140.2147401, 3689), (5222, 90.50189346, 9808), (5219, 92.25207935, 10464)]",3,0,2,0,0,0,0.016099165780051272,0.14984342351798213,0.12832681185253683,0.0,0.42185723471244574,0.07901372144732385
5222,Junction,4,-123.056555,49.27827485,"[(5125, 94.62473147, 3553), (5320, 144.3755583, 3759), (5223, 90.40985098, 8987), (5221, 90.50189346, 9808)]",3,0,0,0,0,0,0.013775782799063725,0.20237072750347573,0.14986992077870048,0.0,0.4649311968249757,0.0989779117891062
5223,Junction,4,-123.0565505,49.2790881,"[(5126, 94.63181695, 3626), (5319, 143.8746818, 3832), (5224, 60.31461784, 8096), (5222, 90.40985098, 8987)]",2,0,0,0,0,0,0.018792143917865083,0.2650302308861907,0.17339963223101246,0.0,0.5242766826932924,0.12281621983612488
