id,unit,civic_number,street_name,name,category,latitude,longitude,junction_id,junction_dst
7386,N/A,5891,VICTORIA DRIVE,Consumer Food Market,Convenience Goods,49.230637596840126,-123.06598862450238,4757,68.03948105365548
7390,N/A,6225,VICTORIA DRIVE,Shangri-la Bodycare,Service Commercial,49.22731066953465,-123.066077202785,4744,67.49800090882404
7399,N/A,6414,VICTORIA DRIVE,Seoul Farm Market,Convenience Goods,49.2258783589727,-123.0653026437907,4742,109.03072969913396
7402,N/A,6435,VICTORIA DRIVE,GBG Insurance,Service Commercial,49.22583425526696,-123.06611691988968,4742,120.41241213339711
7408,N/A,6459,VICTORIA DRIVE,Weirdo Café,Food & Beverage,49.22583425526696,-123.06611691988968,4742,120.41241213339711
7419,N/A,6490,VICTORIA DRIVE,RBC,Service Commercial,49.22533225410532,-123.06531800389739,4739,68.11234895416767
7429,N/A,6542,VICTORIA DRIVE,Apex Liquor Market,Convenience Goods,49.22460880766097,-123.06533789549475,4737,97.13662684039365
7431,N/A,6559,VICTORIA DRIVE,Garcha Bros Meat Shop,Convenience Goods,49.22463391612081,-123.06615504341795,4737,101.69711355711887
7437,N/A,6577,VICTORIA DRIVE,Steve's Barber Shop,Service Commercial,49.22449807303664,-123.06615849877426,4737,79.54755395532405
7438,N/A,6579,VICTORIA DRIVE,Flying horse woodworking,Comparison Goods,49.22449807303664,-123.06615849877426,4737,79.54755395532405
7450,N/A,6687,VICTORIA DRIVE,Kelly Beauty Salon,Service Commercial,49.223640302663426,-123.06618162354629,4732,75.98264807220255
7453,N/A,6904,VICTORIA DRIVE,7-Eleven Store,Convenience Goods,49.220925840465625,-123.06543684203419,4722,94.07143503096928
7454,N/A,6910,VICTORIA DRIVE,CT's Hair Art Salon,Service Commercial,49.220925840465625,-123.06543684203419,4722,94.07143503096928
7455,N/A,6914,VICTORIA DRIVE,Bosley's Pet Food Mart,Comparison Goods,49.220925840465625,-123.06543684203419,4722,94.07143503096928
7459,N/A,6940,VICTORIA DRIVE,Huang's Beef Noodle Shop,Food & Beverage,49.22082992156244,-123.06543935620076,4722,111.60856857000228
7469,N/A,6977,VICTORIA DRIVE,Dr Vincent W Tai,Service Commercial,49.220587213662455,-123.06629469740903,4720,90.57791131779047
7470,N/A,6978,VICTORIA DRIVE,Multiple Electronics Co Ltd,Comparison Goods,49.220551958789734,-123.06544708460773,4720,81.8557700083337
7472,N/A,6983,VICTORIA DRIVE,Lotus Nature Balance Wellness,Convenience Goods,49.220587213662455,-123.06629469740903,4720,90.57791131779047
7475,N/A,6989,VICTORIA DRIVE,Advanced Scalp,Service Commercial,49.220587213662455,-123.06629469740903,4720,90.57791131779047
7479,N/A,7012,VICTORIA DRIVE,Michael Tin Notary Public,Service Commercial,49.220030671213046,-123.06547856471566,4720,80.83667262302527
7484,N/A,7057,VICTORIA DRIVE,Cindy Hair Studio,Service Commercial,49.21973670737581,-123.06629411459238,4720,140.19965490575112
7486,N/A,7087,VICTORIA DRIVE,Adora Beauty Supply,Convenience Goods,49.219606538308895,-123.06629771140689,4717,152.52297947006738
7487,N/A,7101,VICTORIA DRIVE,Jan's Hair Salon,Service Commercial,49.21948331459951,-123.06630111700078,4717,127.90417000886455
7492,N/A,7151,VICTORIA DRIVE,Vacant UC,Vacant UC,49.21924670265513,-123.06630784105067,4717,85.54778871305147
7497,N/A,3261,HEATHER ST,Sourcepoint Shiatsu Centre,Service Commercial,49.25656276937561,-123.12047893432799,2500,114.39286952644528
7503,N/A,708,W 16TH AV,ONDA-intelligent fitness,Entertainment and Leisure,49.256831486586975,-123.12034737770796,2500,55.60067324410065
7519,N/A,1670,CYPRESS ST,Pane From Heaven,Convenience Goods,49.270943201023755,-123.14739153006724,1377,87.041667606146
7522,N/A,1809,W 1ST AV,Annalena,Food & Beverage,49.270933390220335,-123.14678646633152,1423,77.36903793778167
7524,N/A,1812,W 1ST AV,Burrard Appliances,Comparison Goods,49.270418599963406,-123.14601376351689,1423,83.142324465073
7534,N/A,1849,W 1ST AV,Koko Monk By Levni,Convenience Goods,49.270943201023755,-123.14739153006724,1377,87.041667606146
7537,4,1854,W 1ST AV,Dr. Briar Sexton,Service Commercial,49.270428886039646,-123.14669121000871,1423,65.23797988024319
7540,15,1855,W 1ST AV,Canadian Cell Parts,Comparison Goods,49.270943201023755,-123.14739153006724,1377,87.041667606146
7541,23,1855,W 1ST AV,Da Vinci's,Comparison Goods,49.270943201023755,-123.14739153006724,1377,87.041667606146
7542,N/A,1855,W 1ST AV,Vacant,Vacant,49.270943201023755,-123.14739153006724,1377,87.041667606146
7573,N/A,1170,BUTE ST,QMUNITY BC's Queer Resource,Service Commercial,49.281790081083905,-123.13284144319113,1946,72.93192041127062
7576,N/A,1224,BUTE ST,Studio 16 Hair Design 2005,Service Commercial,49.28133614058899,-123.13340333258826,1946,98.54638758416039
7580,N/A,1028,DAVIE ST,Donair D.K.,Food & Beverage,49.27930093103343,-123.13011087887637,2113,146.0851524249622
7581,N/A,1030,DAVIE ST,Vera's Burger Shack,Food & Beverage,49.279396346539194,-123.13025857702435,2113,173.96722056613447
7594,N/A,1053,DAVIE ST,Davie Village Home Hardware,Comparison Goods,49.28019355098428,-123.13031667175096,2037,132.03389366022196
7597,N/A,1062,DAVIE ST,Simdy's Fashion Alterations,Service Commercial,49.27984192168704,-123.13094645381227,2037,124.09558700470411
7601,N/A,1067,DAVIE ST,Fat Burger,Food & Beverage,49.28035250372187,-123.13056228417788,2037,90.019615046491
7606,N/A,1091,DAVIE ST,Best Bite Donair,Food & Beverage,49.2803523694924,-123.1308543033358,2037,47.82201330173465
7614,N/A,1107,DAVIE ST,Fit Camp Foods Inc,Convenience Goods,49.2807023501956,-123.13110285691802,2037,72.93009417990396
7633,N/A,1157,DAVIE ST,India Bistro & Bar,Food & Beverage,49.281433952228184,-123.13223271677896,1946,178.38522384406724
7641,N/A,1161,DAVIE ST,Pho Central,Food & Beverage,49.281593011400375,-123.13247841881801,1946,132.08250425150956
7644,N/A,1172,DAVIE ST,Donair Dude,Food & Beverage,49.28124153698739,-123.13310883483858,1946,123.98404463218377
7645,N/A,1175,DAVIE ST,Tom Sushi,Food & Beverage,49.28168845577124,-123.13262573110232,1946,106.04094314712412
7647,N/A,1178,DAVIE ST,The Capital Restaurant,Food & Beverage,49.28130503752969,-123.13320721322424,1946,106.93611872231236
7653,N/A,1195,DAVIE ST,Money Mart,Service Commercial,49.281790081083905,-123.13284144319113,1946,72.93192041127062
7655,N/A,1198,DAVIE ST,Circle K,Convenience Goods,49.28152803621969,-123.13335608271504,1946,55.52015909384296
7656,N/A,1202,DAVIE ST,Mary's on Davie,Food & Beverage,49.281654806519725,-123.13394218529554,1946,91.00126442901762
7659,N/A,1205,DAVIE ST,Downtown Sushi Bar Japanese,Food & Beverage,49.282483462561196,-123.13385410948923,1880,169.05116376578337
7661,N/A,1208,DAVIE ST,Canada's Cannabis Store,Convenience Goods,49.281654806519725,-123.13394218529554,1946,91.00126442901762
7662,N/A,1215,DAVIE ST,La Belle Patate,Food & Beverage,49.282483462561196,-123.13385410948923,1880,169.05116376578337
7666,N/A,1221,DAVIE ST,Maximus Hair Studio,Service Commercial,49.282483462561196,-123.13385410948923,1880,169.05116376578337
7673,N/A,1235,DAVIE ST,Davie Dosa Company,Food & Beverage,49.282483462561196,-123.13385410948923,1880,169.05116376578337
7674,N/A,1236,DAVIE ST,Davie Dental Clinic,Service Commercial,49.282195754502254,-123.13458282722723,1880,141.97675200446238
7675,1,1238,DAVIE ST,Little Sisters Book & Art,Comparison Goods,49.282195754502254,-123.13458282722723,1880,141.97675200446238
7679,N/A,1244,DAVIE ST,Melriches Coffeehouse,Food & Beverage,49.282195754502254,-123.13458282722723,1880,141.97675200446238
7686,N/A,1283,DAVIE ST,Mirabel -Showroom,Service Commercial,49.282483462561196,-123.13385410948923,1880,169.05116376578337
7691,N/A,1340,DAVIE ST,Vacant,Vacant,49.28299107143228,-123.13581122305987,1880,136.87363245519646
7699,N/A,1670,DAVIE ST,English Bay Dental,Service Commercial,49.285383690009624,-123.1395073000594,1718,130.19531748237608
7701,N/A,1680,DAVIE ST,Neighborhood Winemakers Inc,Convenience Goods,49.285854256177636,-123.14023419312575,1657,83.70484145526495
7704,N/A,1688,DAVIE ST,Sophies Nails & Waxing Ltd,Service Commercial,49.285854256177636,-123.14023419312575,1657,83.70484145526495
7712,N/A,1718,DAVIE ST,Vacant,Vacant,49.286234937642554,-123.14082266362666,1657,87.13805047472202
7715,N/A,1722,DAVIE ST,Vacant,Vacant,49.286234937642554,-123.14082266362666,1657,87.13805047472202
7717,N/A,1736,DAVIE ST,The Quick Nickel Clothing Store,Comparison Goods,49.28648923754407,-123.14121545866283,1657,155.16912308941795
7718,N/A,1738,DAVIE ST,Mumu  Kitchen,Food & Beverage,49.28648923754407,-123.14121545866283,1657,155.16912308941795
7719,N/A,1752,DAVIE ST,Vacant,Vacant,49.28648923754407,-123.14121545866283,1657,155.16912308941795
7720,N/A,1754,DAVIE ST,English Bay Bike Rentals Inc,Comparison Goods,49.28648923754407,-123.14121545866283,1657,155.16912308941795
7722,N/A,1755,DAVIE ST,The Park at English Bay,Food & Beverage,49.28703209622855,-123.14088081991567,1608,134.43369811727612
7724,N/A,1766,DAVIE ST,Vacant,Vacant,49.28667986811301,-123.14150999338143,1562,130.5710116222134
7728,201,1789,DAVIE ST,English Bay Day Spa,Service Commercial,49.28723270360627,-123.14144430610212,1577,50.868793312175214
7741,N/A,1788,ALBERNI ST,Vacant,Vacant,49.29186886444212,-123.13438247196724,1908,68.14359075955285
7746,N/A,1789,COMOX ST,3 Quarters Full Cafe,Food & Beverage,49.288672378898276,-123.13861747946038,1673,152.45333744125082
7750,N/A,687,DENMAN ST,Yes Cycle Ltd,Comparison Goods,49.29249246709447,-123.13430165117248,1908,71.08760001272182
7756,N/A,768,DENMAN ST,Jo-E Cycles Ltd,Comparison Goods,49.29174174969803,-123.13457459052358,1908,101.38157849616442
7759,N/A,775,DENMAN ST,Tetsu Sushi Bar,Food & Beverage,49.29186023426683,-123.13544052422544,1853,86.63019493894093
7765,N/A,788,DENMAN ST,Kintaro Ramen Noodle,Food & Beverage,49.29156406234604,-123.13491135957206,1853,76.4591504375632
7772,N/A,827,DENMAN ST,Modern Handi Indian Cusine,Food & Beverage,49.29109226166358,-123.13640308659966,1812,73.10015713355877
7776,N/A,835,DENMAN ST,Chimec Korean Chicken,Food & Beverage,49.29109226166358,-123.13640308659966,1812,73.10015713355877
7780,N/A,849,DENMAN ST,Milano Coffee & Gelato,Food & Beverage,49.29109226166358,-123.13640308659966,1812,73.10015713355877
7800,N/A,948,DENMAN ST,The Basic,Food & Beverage,49.289834835115954,-123.13752441262704,1767,50.95026735823369
7802,N/A,958,DENMAN ST,Bank of Montreal,Service Commercial,49.28966419490525,-123.13778199450708,1767,95.32238168387974
7804,N/A,969,DENMAN ST,Panago No 100,Food & Beverage,49.289684734847945,-123.13852803994176,1721,73.13058775182941
7810,N/A,985,DENMAN ST,Denman Cigar House,Convenience Goods,49.289684734847945,-123.13852803994176,1721,73.13058775182941
7813,N/A,991,DENMAN ST,A&W Denman,Food & Beverage,49.289684734847945,-123.13852803994176,1721,73.13058775182941
7817,N/A,1003,DENMAN ST,Gulf & Fraser Fishermen's Credit Union,Service Commercial,49.28933222195094,-123.13915723832005,1721,80.22220536775897
7848,N/A,1055,DENMAN ST,7-Eleven Store,Convenience Goods,49.28890207298116,-123.13970968027894,1673,55.020753714775076
7849,N/A,1057,DENMAN ST,Kin's Market,Convenience Goods,49.288660708863596,-123.1400740699136,1673,58.88155610165905
7851,N/A,1060,DENMAN ST,Denman Beer Wine & Spirits,Convenience Goods,49.288672378898276,-123.13861747946038,1673,152.45333744125082
7860,N/A,1088,DENMAN ST,O'fra Pita Sake etc,Food & Beverage,49.28829941280645,-123.13984211075926,1673,83.2488637459376
7867,N/A,1112,DENMAN ST,Vacant,Vacant,49.28793729867776,-123.14038893083806,1632,49.71302753320686
7878,N/A,1168,DENMAN ST,The Engelsea Restaurant,Food & Beverage,49.287542577535994,-123.1409848341654,1608,47.650220153227494
7880,N/A,1175,DENMAN ST,Denman Medical Centre,Service Commercial,49.28796010883572,-123.14113164095374,1632,58.15723465707157
7884,103,1184,DENMAN ST,Marble Slab Creamery,Convenience Goods,49.28723270360627,-123.14144430610212,1577,50.868793312175214
7885,104,1184,DENMAN ST,Vonn's,Food & Beverage,49.28723270360627,-123.14144430610212,1577,50.868793312175214
7896,N/A,1817,ROBSON ST,Four Seasons Nail & Spa,Service Commercial,49.29186023426683,-123.13544052422544,1853,86.63019493894093
7899,N/A,1829,ROBSON ST,Tavola Restaurant,Food & Beverage,49.29186023426683,-123.13544052422544,1853,86.63019493894093
7901,N/A,774,BIDWELL ST,Hair Salon Starlet,Service Commercial,49.2906195229093,-123.13323006758166,1925,96.64212866179297
7905,N/A,835,BIDWELL ST,West End Paint & Hardware,Comparison Goods,49.290388007545644,-123.13435934107856,1925,75.91368277396181
7906,N/A,837,BIDWELL ST,Aria Market,Convenience Goods,49.290388007545644,-123.13435934107856,1925,75.91368277396181
7908,N/A,832,CARDERO ST,Kosoo Restaurant,Food & Beverage,49.28908483974453,-123.1323438248492,1981,78.88136341661088
7915,N/A,1319,ROBSON ST,J & J Market,Convenience Goods,49.28749198419901,-123.12866899482229,2147,107.37545841282657
7921,N/A,1333,ROBSON ST,Ramen Danbo,Food & Beverage,49.28749198419901,-123.12866899482229,2147,107.37545841282657
7923,N/A,1339,ROBSON ST,Vacant UC,Vacant UC,49.28749198419901,-123.12866899482229,2147,107.37545841282657
7925,N/A,1348,ROBSON ST,Valentino's Cigars,Convenience Goods,49.28740375349665,-123.12972676066421,2095,115.47227910152543
7933,N/A,1431,ROBSON ST,Independent Rent A Car Ltd,Automotive Goods & Services,49.28848791721169,-123.13022873105737,2040,131.50037955004876
7941,N/A,1517,ROBSON ST,bb.q Chicken Lemon,Food & Beverage,49.28919593063177,-123.13130089627319,2040,120.6751441919155
7943,N/A,1519,ROBSON ST,LG Pharmacy,Convenience Goods,49.28919593063177,-123.13130089627319,2040,120.6751441919155
7944,N/A,1521,ROBSON ST,West End Optometry,Service Commercial,49.28919593063177,-123.13130089627319,2040,120.6751441919155
7949,N/A,1553,ROBSON ST,Vacant UC,Vacant UC,49.2894436574241,-123.13170411485827,1981,82.60504503221955
7952,N/A,1578,ROBSON ST,Gyusen,Food & Beverage,49.28908483974453,-123.1323438248492,1981,78.88136341661088
7953,N/A,1582,ROBSON ST,Silver Springs Medical Spa Inc,Service Commercial,49.28908483974453,-123.1323438248492,1981,78.88136341661088
7963,119,1610,ROBSON ST,Market Veranda,Convenience Goods,49.2894648367403,-123.13293179129393,1981,95.69272914009227
7978,N/A,1635,ROBSON ST,Zabu Chicken Restaurant,Food & Beverage,49.29024456556047,-123.13292168833775,1925,141.8153256168267
7987,N/A,1682,ROBSON ST,Viet Sub Vietnamese Cuisine,Food & Beverage,49.29000595157455,-123.13376835604124,1925,100.08815243816298
7992,N/A,1702,ROBSON ST,Cobs Bread,Convenience Goods,49.290388007545644,-123.13435934107856,1925,75.91368277396181
7993,N/A,1703,ROBSON ST,Nero Belgian Waffle Bar,Food & Beverage,49.290816663967284,-123.13380666419441,1925,81.03218885994795
8000,1,1725,ROBSON ST,Kaneto Hannosuke,Food & Beverage,49.291007426886885,-123.13410173972038,1925,128.73636722001345
8008,N/A,1747,ROBSON ST,The Pharmacy West End,Convenience Goods,49.29128674097243,-123.13455456079224,1853,131.878142506214
8014,N/A,1779,ROBSON ST,Banana Leaf on Robson,Food & Beverage,49.29140940277648,-123.1349170284405,1853,74.05548523946366
8016,N/A,1793,ROBSON ST,Donair Town,Food & Beverage,49.29145733401423,-123.1351098381324,1853,44.91561803654165
8017,N/A,1798,ROBSON ST,Vancouver City Savings Credit,Service Commercial,49.290833166739056,-123.13504752371588,1853,151.71571162071538
8028,N/A,2533,W BROADWAY,Granger Medical,Service Commercial,49.26429265407555,-123.16357725623318,890,168.80620378718567
8030,N/A,2545,W BROADWAY,Kidsbooks,Comparison Goods,49.26429265407555,-123.16357725623318,890,168.80620378718567
8036,N/A,2579,W BROADWAY,Uno Gelato,Convenience Goods,49.26429265407555,-123.16357725623318,890,168.80620378718567
8037,N/A,2581,W BROADWAY,Babes On Fourth,Comparison Goods,49.264305096816955,-123.16436408662587,890,78.34803573492644
8041,N/A,2601,W BROADWAY,Dairy Queen,Food & Beverage,49.26428205546654,-123.16495496838121,890,74.67956231521093
8043,N/A,2618,W BROADWAY,Trafalgar Dental Clinic,Service Commercial,49.263766731648595,-123.16523826151021,890,100.18538388565472
8047,N/A,2635,W BROADWAY,Okamura Dental,Service Commercial,49.26429046487642,-123.16552810440845,890,141.22312256013356
8048,N/A,2649,W BROADWAY,Sunshine Diner,Food & Beverage,49.26429046487642,-123.16552810440845,890,141.22312256013356
8070,N/A,2733,W BROADWAY,Safeway,Convenience Goods,49.26453388899007,-123.16735437124613,833,155.92314957010748
8078,N/A,2782,W BROADWAY,Genesis Nutrition,Convenience Goods,49.263805470666405,-123.167836100024,794,74.2939871330766
8079,N/A,2786,W BROADWAY,Top End Barbers,Service Commercial,49.263805470666405,-123.167836100024,794,74.2939871330766
8084,N/A,2808,W BROADWAY,Petro Canada,Automotive Goods & Services,49.26380784210777,-123.16882992835582,794,112.92568802427817
8087,N/A,2813,W BROADWAY,Dona Lucia,Service Commercial,49.26435410186851,-123.16888004051184,794,122.86144883274953
8089,N/A,2817,W BROADWAY,Vacant,Vacant,49.26435410186851,-123.16888004051184,794,122.86144883274953
8095,N/A,2839,W BROADWAY,Vacant,Vacant,49.26436262848304,-123.16932006658433,761,126.80019738629069
8100,N/A,2856,W BROADWAY,Vacant UC,Vacant UC,49.26381592785364,-123.16930085160418,761,131.19517797891194
8101,N/A,2865,W BROADWAY,Biktrix Electric Bikes,Comparison Goods,49.26436822083565,-123.16961319577698,761,92.05774413475207
8105,N/A,2873,W BROADWAY,Solly's,Food & Beverage,49.26437099854035,-123.16975959196073,761,77.67304946319875
8106,N/A,2881,W BROADWAY,Expedia,Service Commercial,49.26437444656916,-123.1699357095565,761,65.54467496563892
8108,N/A,2884,W BROADWAY,Yagger's,Food & Beverage,49.26382222957085,-123.16966471701866,761,87.54234131795329
8116,N/A,2904,W BROADWAY,JJ Bean,Food & Beverage,49.26384169530471,-123.1707807524473,712,86.75794464092462
8122,N/A,2910,W BROADWAY,Vacant UC,Vacant UC,49.26384169530471,-123.1707807524473,712,86.75794464092462
8124,N/A,2916,W BROADWAY,The Colour of Real Estate,Service Commercial,49.26384169530471,-123.1707807524473,712,86.75794464092462
8139,N/A,2961,W BROADWAY,Tera V Burger,Food & Beverage,49.26439965994994,-123.17160644798936,705,85.25588259212365
8145,N/A,2970,W BROADWAY,Citizen,Entertainment and Leisure,49.263864343370166,-123.17163370566371,705,82.5071049289541
8147,N/A,2978,W BROADWAY,Mei Mei Florist,Convenience Goods,49.263864343370166,-123.17163370566371,705,82.5071049289541
8151,N/A,3005,W BROADWAY,Banana Leaf,Food & Beverage,49.26441247729898,-123.17227674086163,705,72.10306452119256
8155,N/A,3040,W BROADWAY,Cartems Donuts,Food & Beverage,49.26388718111158,-123.17259938065592,705,99.31033665768638
8158,N/A,3050,W BROADWAY,Big O Tires,Automotive Goods & Services,49.26389367941074,-123.17311274889069,650,137.15501839213684
8159,N/A,3055,W BROADWAY,Orange Theory,Entertainment and Leisure,49.26443420403533,-123.17341398902137,650,99.31871128078262
8160,N/A,3060,W BROADWAY,Stock Home,Comparison Goods,49.26389735015167,-123.17332168679447,650,110.30938617087186
8161,N/A,3066,W BROADWAY,Neverland Tea Salon,Food & Beverage,49.26389735015167,-123.17332168679447,650,110.30938617087186
8163,N/A,3080,W BROADWAY,La Petit Spa,Service Commercial,49.263894169681905,-123.17363964846432,650,76.29611046531123
8173,N/A,3121,W BROADWAY,Vacant UC,Vacant UC,49.26445217752932,-123.17427536693602,650,78.36153966041691
8181,N/A,3150,W BROADWAY,Nottes Bon Ton,Convenience Goods,49.26394183759698,-123.17564306066302,602,67.94503702900629
8185,N/A,3162,W BROADWAY,Copper Tank Grill,Food & Beverage,49.26394183759698,-123.17564306066302,602,67.94503702900629
8191,N/A,3190,W BROADWAY,Canadian Western Bank,Service Commercial,49.26394183759698,-123.17564306066302,602,67.94503702900629
8196,N/A,3210,W BROADWAY,Kitsilano Cleaners,Service Commercial,49.26396361407553,-123.17702463145741,562,131.09372130862025
8199,N/A,3217,W BROADWAY,Strike,Food & Beverage,49.26447512677432,-123.17645295662601,602,101.57166771346867
8200,N/A,3230,W BROADWAY,Omega Travel,Service Commercial,49.26396361407553,-123.17702463145741,562,131.09372130862025
8201,N/A,3235,W BROADWAY,Vacant,Vacant,49.26448135061954,-123.17666012501736,602,127.51687013740712
8204,N/A,3245,W BROADWAY,Ami Florist,Convenience Goods,49.26448346899714,-123.1767983207679,602,145.51779423416485
8211,N/A,3263,W BROADWAY,Kingdom Photos,Comparison Goods,49.26448783497842,-123.17707458768895,562,123.24396313135381
8224,N/A,3305,W BROADWAY,Vacant,Vacant,49.26450753416561,-123.17831767348866,562,93.69998788791334
8225,N/A,3307,W BROADWAY,Point Grey Dental Clinic,Service Commercial,49.26450753416561,-123.17831767348866,562,93.69998788791334
8227,N/A,3309,W BROADWAY,Jun Sushi,Food & Beverage,49.26450753416561,-123.17831767348866,562,93.69998788791334
8229,N/A,3338,W BROADWAY,Liquor Depot,Convenience Goods,49.263983352905974,-123.17826802171386,562,84.51905428811831
8235,N/A,3361,W BROADWAY,The Co-operators,Service Commercial,49.264518305326085,-123.17900798161442,503,132.13913219485346
8237,N/A,3396,W BROADWAY,TD Canada Trust,Service Commercial,49.26403013337323,-123.17937116621803,503,84.59708275081097
8238,N/A,3403,W BROADWAY,Storm City Coffee,Food & Beverage,49.264536823214385,-123.18018193750741,503,79.22293417833771
8241,N/A,3417,W BROADWAY,Super Glass,Comparison Goods,49.2645411586101,-123.18045820904432,503,109.94004074363522
8254,N/A,3454,W BROADWAY,Paradise Fashion Studio,Service Commercial,49.264022181942586,-123.18075391221115,503,144.34546962753654
8255,N/A,3458,W BROADWAY,Dogcity,Comparison Goods,49.264022181942586,-123.18075391221115,503,144.34546962753654
8266,N/A,851,BEATTY ST,Style Lab Salon,Service Commercial,49.277120680653184,-123.11510823598441,2669,148.67181265420027
8271,N/A,116,DAVIE ST,Freedom Mobile,Service Commercial,49.27282049898818,-123.1209710015729,2514,175.45652408050745
8272,N/A,120,DAVIE ST,Coast Capital Savings Federal,Service Commercial,49.27282049898818,-123.1209710015729,2514,175.45652408050745
8274,N/A,126,DAVIE ST,Sciue Italian Bakery Caffe,Food & Beverage,49.27282049898818,-123.1209710015729,2514,175.45652408050745
8277,N/A,136,DAVIE ST,Life Labs,Service Commercial,49.27282049898818,-123.1209710015729,2514,175.45652408050745
8278,N/A,138,DAVIE ST,Vacant,Vacant,49.27282049898818,-123.1209710015729,2514,175.45652408050745
8279,N/A,177,DAVIE ST,Urban Fare,Convenience Goods,49.27380452697945,-123.11972485293657,2531,171.01265576322854
8284,N/A,289,DAVIE ST,BCAA Insurance,Service Commercial,49.27455864119116,-123.12084753073877,2443,140.8104220652428
8293,N/A,433,DAVIE ST,Masc Skincare,Service Commercial,49.27571512707843,-123.1231143773153,2371,106.18250500053826
8301,N/A,1001,HAMILTON ST,TD Canada Trust,Service Commercial,49.277017481222,-123.12004748877851,2504,74.57328425306197
8310,N/A,1042,HAMILTON ST,Citrus Hair Salon,Service Commercial,49.27636769069616,-123.11993561984282,2523,152.39595175216473
8318,N/A,1076,HAMILTON ST,Vacant,Vacant,49.27605163977988,-123.12041440994564,2448,102.87469489599124
8325,101,1120,HAMILTON ST,Vacant,Vacant,49.275460599495325,-123.12130857918497,2448,111.15659249543113
8340,N/A,1193,HAMILTON ST,Hapa Izakaya,Food & Beverage,49.27521363801698,-123.1227754875479,2371,69.36924404932874
8342,N/A,1211,HAMILTON ST,Simply Thai Restaurant,Food & Beverage,49.274934295608666,-123.12319843451438,2371,69.75146903284262
8354,N/A,1269,HAMILTON ST,Do Chay Saigon Vegetarian,Food & Beverage,49.27442440797454,-123.12397032165124,2294,137.14475196688025
8355,N/A,1283,HAMILTON ST,Soho Cafe Billiards,Food & Beverage,49.27423038091044,-123.12426417372916,2294,84.73699196977495
8358,N/A,415,HELMCKEN ST,SunScape Tanning Studios,Service Commercial,49.27667204226028,-123.12166815372453,2435,82.45407955509017
8365,N/A,1038,HOMER ST,Lendesk Technologies ULC,Comparison Goods,49.27667725861999,-123.12056191326974,2504,166.6199394087027
8382,114,1118,HOMER ST,Joyce Williams Gallery,Comparison Goods,49.27596588151599,-123.12163815629316,2435,74.65486724262506
8383,N/A,1120,HOMER ST,L'Image Hairstyling For Men,Service Commercial,49.27596588151599,-123.12163815629316,2435,74.65486724262506
8402,N/A,1258,HOMER ST,Homer Dental Centre,Service Commercial,49.27442440797454,-123.12397032165124,2294,137.14475196688025
8407,N/A,1280,HOMER ST,Owl.co,Service Commercial,49.27423038091044,-123.12426417372916,2294,84.73699196977495
8414,N/A,1000,MAINLAND ST,Subway Sandwiches,Food & Beverage,49.276092633598495,-123.1192852194841,2539,129.8885691748732
8418,N/A,1011,MAINLAND ST,Keg Steakhouse & Bar,Food & Beverage,49.27665945582789,-123.11949373264339,2523,74.5101191349252
8423,N/A,1020,MAINLAND ST,Vacant,Vacant,49.276092633598495,-123.1192852194841,2539,129.8885691748732
8428,N/A,1026,MAINLAND ST,Bartholomew,Food & Beverage,49.276092633598495,-123.1192852194841,2539,129.8885691748732
8436,N/A,1051,MAINLAND ST,Vacant,Vacant,49.27619747856391,-123.12019341196999,2448,143.70976674799908
8438,N/A,1056,MAINLAND ST,Bombay Brow Bar,Service Commercial,49.2755663180857,-123.1200823457287,2472,68.11909265276252
8463,N/A,1111,MAINLAND ST,Yaletown Brewing Co Pub,Food & Beverage,49.275606843070236,-123.12108750498506,2448,74.60406624598228
8469,N/A,1131,MAINLAND ST,The Yaletown Distillery Bar + Kitchen,Food & Beverage,49.275338736091435,-123.12149283465652,2448,145.60944338011402
8474,N/A,1165,MAINLAND ST,Meet In Yaletown,Food & Beverage,49.2750220291698,-123.12197166098998,2382,109.54676283883221
8485,N/A,1168,PACIFIC BOULEVARD,Pacific Cleaners,Service Commercial,49.27380452697945,-123.11972485293657,2531,171.01265576322854
8486,N/A,1175,PACIFIC BOULEVARD,Expedia CruiseshipCenters,Service Commercial,49.27455864119116,-123.12084753073877,2443,140.8104220652428
8492,N/A,1205,PACIFIC BOULEVARD,Salsa and Agave Mexican Grill,Food & Beverage,49.27400945949921,-123.12291564625268,2404,160.889662645921
8493,N/A,1209,PACIFIC BOULEVARD,Fresh Slice Pizza,Food & Beverage,49.27400945949921,-123.12291564625268,2404,160.889662645921
8498,N/A,1231,PACIFIC BOULEVARD,The UPS Store #209,Service Commercial,49.27385208357702,-123.12344185615737,2364,99.01783784026433
8501,N/A,1251,PACIFIC BOULEVARD,The Pharmacy Yaletown,Convenience Goods,49.27385208357702,-123.12344185615737,2364,99.01783784026433
8505,N/A,1267,PACIFIC BOULEVARD,Panago #60,Food & Beverage,49.27400945949921,-123.12291564625268,2404,160.889662645921
8511,N/A,1282,PACIFIC BOULEVARD,Element Spa for Nails,Service Commercial,49.27336793663064,-123.12274833091223,2364,135.56445902740208
8519,N/A,280,ROBSON ST,Super Chef Grill,Food & Beverage,49.278124812815406,-123.11645241004005,2606,164.10671019139244
8531,N/A,2201,W 1ST AV,Chewies,Food & Beverage,49.271004835796255,-123.15536984441674,1138,66.83486476075629
