id,count,area,latitude,longitude,junction_id,junction_dst
1160,11,Mount Pleasant,49.2627554774139,-123.087685986238,3801,50.772700517131014
1161,1,Kensington-Cedar Cottage,49.2620114020637,-123.071116103566,4561,104.87411794178911
1162,1,Hastings-Sunrise,49.2622502205848,-123.042171401841,5822,58.923772978710026
1163,2,Hastings-Sunrise,49.2622272291456,-123.034946930973,6134,95.32000256897345
1164,1,Shaughnessy,49.235350313352,-123.134236223288,1882,42.1318527125124
1165,4,Mount Pleasant,49.2644185599945,-123.101318322888,3234,31.938960995196986
1166,2,Fairview,49.2658834006001,-123.138900217358,1725,46.66964528431565
1167,3,Grandview-Woodland,49.2680322590113,-123.068920706201,4573,58.886608024488716
1168,1,Kitsilano,49.2722641096056,-123.151963938998,1249,49.384335148682226
1169,6,Kitsilano,49.2639731036825,-123.178264470265,562,42.82491246580764
1170,1,Mount Pleasant,49.2607987650305,-123.098009861538,3387,35.892915636623385
1171,1,Grandview-Woodland,49.2638807147239,-123.067160990965,4729,99.83112873138523
1172,1,Grandview-Woodland,49.2638907819441,-123.067328277609,4729,111.23327373592873
1173,1,West End,49.2867798515878,-123.135919538103,1810,47.29570969375148
1174,2,Grandview-Woodland,49.2809075675318,-123.068037523175,4635,36.69227404722037
1175,1,Kensington-Cedar Cottage,49.2620011972245,-123.069422243169,4561,42.00819427167051
1176,4,Grandview-Woodland,49.2819664143107,-123.074919670599,4377,67.84134820764481
1177,4,Kerrisdale,49.2310483748625,-123.156086214717,1088,36.428849949389424
1178,2,Kerrisdale,49.2269873243391,-123.155522463945,1124,33.51018134021813
1179,2,Kitsilano,49.270047788499,-123.147397748237,1376,44.055929023714306
1180,1,Kensington-Cedar Cottage,49.2579369085942,-123.070507795377,4553,53.28048776741289
1181,1,Mount Pleasant,49.2628439758989,-123.110296562487,2816,57.5728390924087
1182,1,Grandview-Woodland,49.2706361387844,-123.069274197473,4576,27.261872215472792
1183,4,Kitsilano,49.2688650888527,-123.185164555683,361,46.853719539001936
1184,1,Strathcona,49.2843478322066,-123.096171637673,3486,76.76367846664117
1185,1,Fairview,49.2657552041993,-123.127871943391,2167,66.54176064392722
1186,2,Renfrew-Collingwood,49.2399660211165,-123.036545016808,6015,31.936642146760235
1187,7,Strathcona,49.2770683545316,-123.082240705036,3979,36.82484309351844
1188,1,Shaughnessy,49.2383900950084,-123.145350287428,1452,74.46451727127135
1189,1,Kitsilano,49.2715575802155,-123.175283728518,633,36.75480972697734
1190,1,Sunset,49.2178266363528,-123.101157153233,3168,59.70311198138731
1191,1,Fairview,49.2641622896349,-123.138131011764,1722,46.695983886236434
1192,8,Renfrew-Collingwood,49.2508810575447,-123.04916461391,5501,40.40333135006507
1193,7,Strathcona,49.2736427283615,-123.079448327765,4170,74.11706085639261
1194,7,Strathcona,49.2737779083764,-123.07909386076,4170,44.77531201950408
1195,7,Strathcona,49.2737780324505,-123.078912394672,4170,36.282847846795136
1196,7,Strathcona,49.2739187360186,-123.079658420187,4170,75.15114934989965
1197,2,Strathcona,49.2832870970258,-123.090912406653,3618,44.57693072371494
1198,2,Victoria-Fraserview,49.2322747386386,-123.062525967492,4910,42.71325906132548
1199,1,Kitsilano,49.2704409059059,-123.148297350959,1377,42.732568325885964
1200,1,Kitsilano,49.2704487671568,-123.148822491806,1377,75.40652591693106
1201,1,Victoria-Fraserview,49.2159440061117,-123.067059782912,4709,83.04026613787417
1202,1,Grandview-Woodland,49.2625558530885,-123.061427560951,4927,53.87577385895528
1203,2,West End,49.2896590111838,-123.133243817856,1981,74.59339570060095
1204,1,Kensington-Cedar Cottage,49.2450999653207,-123.089850906493,3680,50.38369027185942
1205,1,Sunset,49.2256731863954,-123.090380628567,3659,35.81381023492683
1206,2,Grandview-Woodland,49.2805478086939,-123.071778838921,4441,67.62452252269405
1207,1,Grandview-Woodland,49.2828386694281,-123.071972972172,4444,52.37744295598027
1208,2,Hastings-Sunrise,49.2687157972906,-123.043775604049,5728,40.219981455090355
1209,1,West Point Grey,49.264062370061,-123.207657801992,58,106.85575829316974
1210,4,Downtown,49.2825804933497,-123.101619387403,3155,50.67944207030051
1211,4,Downtown,49.2825848039139,-123.101831832142,3155,39.16893394190876
1212,4,Downtown,49.2825860604554,-123.10193700768,3155,34.53276695536658
1213,4,Downtown,49.2825904639807,-123.102043578458,3155,31.389503882810118
1214,2,West Point Grey,49.2640910270475,-123.209472643722,58,40.97501912578059
1215,11,Strathcona,49.2770605364779,-123.080220783224,4107,35.584612341633985
1216,1,Downtown,49.2794342721922,-123.122128825742,2376,66.23544763309847
1217,2,Kitsilano,49.2682793854919,-123.146116514792,1456,45.50401578546307
1218,6,Strathcona,49.2804907145126,-123.091729296397,3615,33.22316052833184
1219,1,Kitsilano,49.2685422336744,-123.162702262045,952,45.37507843473095
1220,8,Strathcona,49.281764033959,-123.085369770032,3896,53.3949491491637
1221,1,Kitsilano,49.2654583871755,-123.185552464892,357,32.09724791612394
1222,2,Mount Pleasant,49.2677392071941,-123.110120985289,2835,53.76874362704258
1223,2,Riley Park,49.2484892340447,-123.100682738392,3216,39.98841984903817
1224,1,Riley Park,49.2534593915955,-123.101250447467,3232,38.02985881459671
1225,3,Riley Park,49.255939028048,-123.100564752954,3240,32.079865245592295
1226,5,Strathcona,49.2746608836256,-123.077650417678,4232,42.898130923243585
1227,1,Sunset,49.2208937568454,-123.083097883213,3956,42.513651105049824
1228,8,Strathcona,49.2691884585425,-123.100074645524,3242,44.126001503290304
1229,3,Grandview-Woodland,49.2790615956136,-123.066004654187,4764,30.754689907691766
1230,1,Fairview,49.2591513049879,-123.137931641947,1711,63.26281319972973
1231,1,Grandview-Woodland,49.279922499454,-123.061972324029,4951,34.779006852648926
1232,1,Grandview-Woodland,49.2799232900276,-123.06217512503,4951,44.515666066314104
1233,2,Mount Pleasant,49.2589501367598,-123.096583711432,3455,38.88209423540116
1234,1,Downtown,49.2818772803362,-123.114605041843,2719,53.9133133731716
1235,4,Mount Pleasant,49.2677990155983,-123.100219561253,3264,45.07595481903147
1236,1,Fairview,49.2620563987611,-123.139049788278,1716,50.26617812464558
1237,1,Mount Pleasant,49.2635727275234,-123.107475551864,2955,56.24056776456261
1238,2,Riley Park,49.2523340183579,-123.100662469747,3226,34.77470264821717
1239,7,Mount Pleasant,49.2580180037503,-123.100810923562,3249,44.4957770262786
1240,1,West Point Grey,49.2687768432782,-123.211582625832,41,39.85958998167097
1241,3,Riley Park,49.2556994492871,-123.114709895149,2687,35.662461536817815
1242,3,Kitsilano,49.2634115737845,-123.146856608519,1450,87.32267015105381
1243,4,Strathcona,49.280637031633,-123.077823761137,4250,59.91649447231905
1244,4,Kensington-Cedar Cottage,49.2500628278378,-123.07668971043,4280,44.295199543965026
1245,6,Dunbar-Southlands,49.2567306216169,-123.184753355498,404,38.258615072315926
1246,1,Strathcona,49.2768534800132,-123.095391326565,3471,22.968181415815803
1247,5,Sunset,49.2283061273959,-123.090287790252,3664,27.880547658699303
1248,2,Kitsilano,49.2714533350129,-123.174213046493,659,53.041552149074356
1249,1,Fairview,49.2656020465607,-123.140508823055,1620,39.70887329689806
1250,1,Kitsilano,49.271546842096,-123.175128076317,633,44.61627947904505
1251,1,Kitsilano,49.2715808412522,-123.175491498236,633,30.91580937885945
1252,1,Marpole,49.2113531739558,-123.139502991742,1690,61.574463746651475
1253,1,Downtown,49.2744358284753,-123.111959913779,2783,37.970578854834564
1254,1,Kitsilano,49.2683752810448,-123.152385597121,1201,38.3827837034923
1255,3,Fairview,49.2636523503683,-123.123967651256,2331,35.57400309331716
1256,1,Riley Park,49.2388127130613,-123.102688889156,3120,30.558466870019526
1257,2,Mount Pleasant,49.2652259349039,-123.100378905927,3236,45.06571825698906
1258,1,Dunbar-Southlands,49.2570823791318,-123.184393369775,405,59.24636688346769
1259,1,Downtown,49.2747059810324,-123.123540781819,2371,63.6274732651033
1260,1,Strathcona,49.2782940545025,-123.077613596579,4245,43.58159472169425
1261,2,Renfrew-Collingwood,49.2576974739441,-123.034261146484,6131,61.74828662207695
1262,1,Grandview-Woodland,49.2720591695817,-123.076380884347,4291,37.28328147561383
1263,1,Mount Pleasant,49.2686192203521,-123.109159499472,2891,33.00659013136903
1264,2,Hastings-Sunrise,49.281422079911,-123.04801690489,5538,99.50350915435526
1265,1,South Cambie,49.2487018825722,-123.119312381616,2553,75.42795638151954
1266,2,Grandview-Woodland,49.2745613861095,-123.065894235885,4755,33.59962162812402
1267,1,Hastings-Sunrise,49.2626544067905,-123.035199400292,6042,98.11953382789049
1268,2,Riley Park,49.247871225873,-123.100734216823,3213,28.746669421759197
1269,2,Hastings-Sunrise,49.2687317673242,-123.049704011421,5523,29.969740963624297
1270,1,Strathcona,49.2703405867718,-123.098698271528,3369,49.59322633039643
1271,1,Strathcona,49.2703948418813,-123.09889220551,3369,61.662260481771206
1272,4,Downtown,49.2828571177139,-123.104578138345,3058,25.50089841087722
1273,1,Kensington-Cedar Cottage,49.2548544989431,-123.0823906327,4009,63.046256105169086
1274,1,Mount Pleasant,49.2584571072284,-123.079948925984,4125,38.80697017183086
1275,9,Strathcona,49.2810021885273,-123.077773820244,4254,61.391418966934204
1276,3,Hastings-Sunrise,49.2808508345756,-123.02471529324,6457,75.95147756047791
1277,1,Fairview,49.2657041370694,-123.137741501808,1724,66.82645477726405
1278,1,Renfrew-Collingwood,49.2421561962501,-123.044946507452,5683,112.19457733892398
1279,1,Sunset,49.2275352411131,-123.090301081614,3663,33.90683935451024
1280,1,West Point Grey,49.2662628531476,-123.214902186707,17,32.201335717513594
1281,3,West Point Grey,49.2632131715515,-123.187576104889,330,36.247051910880245
1282,8,Renfrew-Collingwood,49.2586747786423,-123.041897475967,5823,65.02431413824301
1283,1,Fairview,49.2592779512189,-123.11537124838,2693,33.496448138073625
1284,5,Grandview-Woodland,49.2679996602025,-123.069282038927,4573,35.12991615584075
1285,6,Kensington-Cedar Cottage,49.2462575089645,-123.068158639651,4659,31.72729977224027
1286,1,Mount Pleasant,49.2618417440197,-123.10540528007,3032,43.7403334687776
1287,2,Downtown,49.2795527255002,-123.119352331875,2526,57.94665164472926
1288,1,Kitsilano,49.2648762760796,-123.149630032228,1281,64.85805324179529
1289,3,Strathcona,49.2812550542828,-123.08013998854,4150,74.0283335654323
1290,6,Kensington-Cedar Cottage,49.2550605928785,-123.089471792416,3693,58.64655320472894
1291,1,Kensington-Cedar Cottage,49.2468375055976,-123.068124565974,4613,34.888230896347
1292,1,Grandview-Woodland,49.2625738042388,-123.063332973803,4829,55.795823125726855
1293,2,Hastings-Sunrise,49.2687435747337,-123.055312877429,5304,54.72918200600598
1294,4,Mount Pleasant,49.2629305246205,-123.110713692794,2816,28.86633689568347
1295,1,Marpole,49.2147269879552,-123.145834488697,1398,109.94517498888136
1296,1,Mount Pleasant,49.2680322229936,-123.10493348585,3046,34.29957503041994
1297,4,Downtown,49.2771739520913,-123.10068100555,3281,76.77695601356702
1298,4,Downtown,49.2771777536689,-123.101486902786,3161,61.96504255916701
1299,3,Mount Pleasant,49.261797032005,-123.092267882752,3583,59.08457548874163
1300,1,Hastings-Sunrise,49.2760367435225,-123.047325936923,5630,45.358917018927045
1301,3,Strathcona,49.2836036146901,-123.088202402237,3810,84.71429351224886
1302,3,Strathcona,49.2836241498365,-123.088403604047,3712,78.2953444016895
1303,1,Grandview-Woodland,49.2629090844458,-123.058518854274,5095,41.31541429964399
1304,1,Mount Pleasant,49.2609186910803,-123.102618062923,3112,38.115158199219785
1305,1,Kitsilano,49.2688342016401,-123.183085840228,424,46.613786229991604
1306,1,Strathcona,49.2799137969962,-123.08908849921,3704,45.856694576214025
1307,1,Riley Park,49.2493601138693,-123.09060192481,3687,39.579202412774364
1308,1,Riley Park,49.2333374194121,-123.100544317809,3269,52.5660203604002
1309,1,Kensington-Cedar Cottage,49.2528918490473,-123.08334482917,3926,34.29144259193075
1310,1,Hastings-Sunrise,49.2850346096607,-123.051715343148,5434,32.47980017994798
1311,1,Downtown,49.2775710117723,-123.118542506393,2598,78.92348175514333
1312,1,Kensington-Cedar Cottage,49.2511758553681,-123.067748036214,4660,96.44995683786128
1313,1,Kensington-Cedar Cottage,49.2351413619611,-123.065069395275,4775,29.493956670467764
1314,1,Kitsilano,49.2675342946602,-123.153213921902,1200,43.030815195871554
1315,1,Kitsilano,49.2675355053609,-123.153318393099,1200,48.89786571506973
1316,3,Kensington-Cedar Cottage,49.2541199518327,-123.085055987625,3855,61.524850201852516
1317,1,Kensington-Cedar Cottage,49.2366414678808,-123.088408493812,3751,31.19745586232395
1318,3,Mount Pleasant,49.2607391512863,-123.096796424886,3458,46.78800551443219
1319,1,Renfrew-Collingwood,49.2473124768365,-123.042969110291,5805,102.1681566597463
1320,1,Kitsilano,49.2612193975005,-123.14974286391,1273,69.87273077907966
1321,2,Grandview-Woodland,49.2814535812226,-123.063408213648,4855,33.78835434867469
1322,2,Kitsilano,49.2687694703696,-123.17899950115,509,56.268641170990904
1323,2,Hastings-Sunrise,49.2880198114623,-123.056273013002,5235,36.53609470256953
1324,8,Kitsilano,49.2640207340481,-123.178660009378,562,64.78041741374993
1325,6,Strathcona,49.2791980416036,-123.098918068993,3287,65.4757319484026
1326,2,Mount Pleasant,49.268282484516,-123.112248894563,2802,54.74117214930811
1327,1,Hastings-Sunrise,49.2772051899224,-123.044405080517,5740,36.464244242434525
1328,2,Strathcona,49.2770657206119,-123.080526967604,4107,51.166478261674605
1329,1,Kensington-Cedar Cottage,49.2430328036862,-123.068998361156,4590,46.689929626605284
1330,4,Mount Pleasant,49.2632322023007,-123.105132045532,3035,31.63226895556
1331,1,Grandview-Woodland,49.2708332373003,-123.076875904773,4226,44.154103299858384
1332,1,Kensington-Cedar Cottage,49.2338683707429,-123.090161525165,3669,104.57565609882023
1333,2,Downtown,49.2830188473368,-123.110947996662,2823,42.851593847376186
1334,1,Riley Park,49.2556886368258,-123.09037606582,3694,40.18928132216635
1335,1,Marpole,49.2100874142014,-123.139529855506,1636,81.0363521876967
1336,1,Kensington-Cedar Cottage,49.2592352473915,-123.062313022817,4921,35.273295365386524
1337,1,Renfrew-Collingwood,49.2577943057417,-123.0438462721,5715,51.271851861785116
1338,1,Renfrew-Collingwood,49.2578856073849,-123.043845665827,5715,43.55612377791873
1339,1,Killarney,49.2320118619748,-123.034268406837,6095,24.841528606818702
1340,1,Kensington-Cedar Cottage,49.2462250572548,-123.068715276494,4613,60.362168725819885
1341,1,Hastings-Sunrise,49.2788244352528,-123.032143250073,6259,98.31208773966401
1342,2,Dunbar-Southlands,49.2575830357065,-123.184697098895,405,39.50181006724504
1343,1,Kitsilano,49.270047788499,-123.147397748237,1376,44.055929023714306
1344,10,Grandview-Woodland,49.2781422931464,-123.076838415282,4245,51.024511113440056
1345,8,Strathcona,49.2814838295274,-123.091680979888,3616,37.32689527834128
1346,2,Strathcona,49.2804733681201,-123.091040148927,3615,43.59714748471729
1347,1,Arbutus Ridge,49.2430390139925,-123.16294148732,942,96.18553050218702
1348,1,Hastings-Sunrise,49.2760366597384,-123.047046507271,5630,31.545014442063135
1349,1,Grandview-Woodland,49.2638565108123,-123.061789245048,4929,31.338877268734866
1350,1,Grandview-Woodland,49.2684499804677,-123.072302053206,4480,61.069512168509696
1351,1,Kitsilano,49.2683533823673,-123.150915414726,1287,50.580115223470116
1352,2,Grandview-Woodland,49.2723972369624,-123.070432392706,4579,69.96451950096792
1353,1,Grandview-Woodland,49.2805507021796,-123.072187899381,4441,42.22044722454135
1354,1,Kerrisdale,49.2269852526574,-123.156058115302,1081,31.281066347229398
1355,1,Kensington-Cedar Cottage,49.2593012221836,-123.070683290855,4557,70.05970441759223
1356,1,Mount Pleasant,49.2609087453656,-123.093921085056,3582,72.78875530162844
1357,1,Grandview-Woodland,49.2688971241393,-123.063612607679,4837,31.975069529315487
1358,13,Strathcona,49.2815810427063,-123.097053258713,3404,43.78000834261386
1359,13,Strathcona,49.2815827533454,-123.097158446635,3404,39.230745707475585
1360,7,Downtown,49.2810650971313,-123.101789365759,3150,47.768474332599894
1361,1,Downtown,49.2803451371049,-123.119761786351,2540,79.80002613678275
1362,1,Dunbar-Southlands,49.250799883525,-123.187880470728,316,31.882191915948447
1363,3,Strathcona,49.2818325624629,-123.089199931902,3708,35.08596765694529
1364,1,Downtown,49.2826391951359,-123.107958519293,2957,91.69462477988338
1365,1,South Cambie,49.2510654800939,-123.126825646096,2191,54.596007972891755
1366,1,Riley Park,49.2449514536427,-123.102230067018,3136,56.98600005358842
1367,1,Riley Park,49.2554303363596,-123.100268190259,3240,40.9900939813661
1368,3,Fairview,49.265045121608,-123.138928378294,1724,46.51664321025246
1369,1,Hastings-Sunrise,49.2883707178815,-123.052259046437,5441,44.902788271015126
1370,4,Riley Park,49.243829105033,-123.100925129296,3202,68.19889500828035
1371,1,Riley Park,49.2434738221648,-123.100385958805,3270,38.97793793142806
1372,1,Riley Park,49.2436424847005,-123.100383841404,3270,52.73366979152044
1373,4,Kitsilano,49.2680931764338,-123.168123875921,786,32.46697812902033
1374,1,Kensington-Cedar Cottage,49.2607281420652,-123.070564465564,4558,64.17810709419817
1375,1,Strathcona,49.2780616885739,-123.086388299331,3794,71.23163790420138
1376,3,Grandview-Woodland,49.2653499453797,-123.070055779586,4566,40.717382928821586
1377,1,Killarney,49.2299566757621,-123.036655990313,5991,63.405073219194264
1378,3,Strathcona,49.2804656010303,-123.090622155745,3615,69.56184457206992
1379,1,Riley Park,49.2532116478658,-123.099654126819,3348,85.80576167636829
1380,3,Strathcona,49.2818417259384,-123.090130664806,3708,55.14482731364958
1381,1,Mount Pleasant,49.2580733141938,-123.077859439824,4205,35.948709509169376
1382,1,Strathcona,49.2796657114852,-123.094554014081,3478,71.51226734155081
1383,1,Kensington-Cedar Cottage,49.2580524902808,-123.076417826933,4255,51.88821432848653
1384,1,Strathcona,49.2790097287927,-123.084018957318,3889,64.20932175006372
1385,1,Grandview-Woodland,49.2666364889467,-123.070844308778,4569,88.5925595394803
1386,1,Renfrew-Collingwood,49.2423926729842,-123.049541475588,5554,48.21313710288574
1387,1,Strathcona,49.282411513541,-123.093006122397,3571,38.4070902347002
1388,1,Downtown,49.2801569324382,-123.101177581248,3145,85.61296471883303
1389,1,Grandview-Woodland,49.2692355326829,-123.05825626522,5105,34.959716786102575
1390,1,Grandview-Woodland,49.2778355401241,-123.071585200017,4521,87.0929781041501
1391,1,Grandview-Woodland,49.2778382406405,-123.07172708921,4438,78.8224844615496
1392,4,Downtown,49.2818703948437,-123.108161065272,2941,72.31662070098486
1393,1,Kitsilano,49.261618049991,-123.16806089338,787,31.013207219754342
1394,1,Renfrew-Collingwood,49.2464727192443,-123.041863531772,5804,31.611536778492766
1395,1,Mount Pleasant,49.2568665827317,-123.085865235178,3861,29.698346376622073
1396,1,Marpole,49.2088182659734,-123.136581664474,1820,44.944249954333266
1397,1,West Point Grey,49.2687134675813,-123.203823987909,121,73.09354490606863
1398,4,Strathcona,49.2800975023351,-123.098564093542,3289,86.39874146464416
1399,3,Strathcona,49.2806102453793,-123.098437672702,3410,86.48885874139245
1400,2,Strathcona,49.2837081777753,-123.093083375939,3575,33.340241029265
1401,1,Fairview,49.2572715918247,-123.121028507859,2500,76.12915603614817
1402,1,Downtown,49.2820687195205,-123.101775261724,3155,42.167426855220455
1403,1,West Point Grey,49.2650259376692,-123.18900179257,332,95.36037147505307
1404,1,Renfrew-Collingwood,49.2480574883663,-123.043114840666,5701,89.17807413812389
1405,2,Strathcona,49.2800808056943,-123.097580318838,3410,34.034328454562946
1406,1,Kensington-Cedar Cottage,49.2542437112843,-123.082797864084,3929,69.65045293178989
1407,2,Fairview,49.2639090363195,-123.140164494182,1618,68.28482866548391
1408,2,Strathcona,49.2824813223498,-123.096702327678,3395,69.76974927175735
1409,2,Grandview-Woodland,49.2769735560916,-123.073960269529,4359,34.38665802363868
1410,1,Kitsilano,49.2640277080178,-123.181583706793,476,34.916767718105724
1411,1,Riley Park,49.2564524326704,-123.109980023209,2873,41.02566434637718
1412,4,Downtown,49.2832680917139,-123.11445565277,2678,76.07951127532714
1413,1,Hastings-Sunrise,49.2767309837944,-123.043644499471,5739,34.029759639028356
1414,1,Arbutus Ridge,49.2352548390061,-123.155970425426,1102,46.546057568913234
1415,8,Downtown,49.2796140034392,-123.121070316126,2480,48.014523225475216
1416,2,Strathcona,49.2825719605141,-123.080122088974,4103,28.3409677631308
1417,1,Kitsilano,49.2724443393699,-123.185306308461,372,26.892204703325742
1418,1,Hastings-Sunrise,49.2805055717974,-123.051663075805,5429,38.27542311364266
1419,1,Killarney,49.2115492434526,-123.028761625631,6303,51.539883231469666
1420,1,Strathcona,49.2807642636451,-123.085845051798,3894,84.35871052394592
1421,1,Downtown,49.2834066506558,-123.110380986573,2823,38.924385671471356
1422,1,Mount Pleasant,49.2580381807192,-123.112844428963,2741,34.02346674356574
1423,2,Grandview-Woodland,49.2694371919518,-123.069997797855,4575,33.33771548320416
1424,1,Renfrew-Collingwood,49.2578107412304,-123.027040579226,6385,89.013127914575
1425,1,West Point Grey,49.2688848491485,-123.186011540296,361,37.93007394578088
1426,1,Strathcona,49.2799908788468,-123.094674129799,3482,63.57125442736212
1427,1,Riley Park,49.233782911357,-123.114959785662,2641,92.47045025333722
1428,1,Strathcona,49.2768628656905,-123.091402686681,3611,34.32581993780333
1429,1,Strathcona,49.2768637722311,-123.091507464183,3611,30.80883448996284
1430,2,Mount Pleasant,49.2618849045754,-123.08748252856,3800,47.84588831719498
1431,1,Kensington-Cedar Cottage,49.2393723979966,-123.065774940485,4788,35.756839451264355
1432,1,Kensington-Cedar Cottage,49.2610884489478,-123.067486547285,4721,118.54442965681329
1433,1,Dunbar-Southlands,49.2545150909198,-123.185554922563,402,35.69608588190907
1434,1,Mount Pleasant,49.2627195362653,-123.103991424031,3035,71.64279179759835
1435,1,Kitsilano,49.2691578051636,-123.181500111035,484,33.89101291257784
1436,1,Kensington-Cedar Cottage,49.2472519237947,-123.065529401575,4801,53.477199997189935
1437,1,Strathcona,49.2778036679533,-123.093075453356,3561,45.78703179856732
1438,1,Strathcona,49.2804966763602,-123.092150050216,3615,55.20150419101428
1439,1,Renfrew-Collingwood,49.2459563927462,-123.050914588629,5416,88.13700769394518
1440,1,Victoria-Fraserview,49.2295473975857,-123.051975523211,5460,33.96923504606847
1441,1,Downtown,49.2841533315501,-123.11460319393,2727,57.51071118597083
1442,1,Strathcona,49.2759054360098,-123.082270227077,3975,28.759320283187105
1443,1,Strathcona,49.2760435163518,-123.082264270096,3975,38.176361393876505
1444,1,Strathcona,49.2766624092024,-123.082230392575,3979,31.481485012983587
1445,5,Kitsilano,49.2704497932847,-123.148171047024,1377,35.5629226689559
1446,1,Mount Pleasant,49.2584632579469,-123.077817518041,4207,21.944097972456177
1447,8,Strathcona,49.280679644243,-123.079733298655,4147,51.94739884061689
1448,9,Downtown,49.2777604396747,-123.12587542249,2260,71.99127312129147
1449,2,Mount Pleasant,49.2653416576059,-123.106498611922,2958,33.20370990213063
1450,5,Strathcona,49.2808221893221,-123.088894907724,3705,57.42232239081325
1451,2,West End,49.2860982662647,-123.141622283814,1555,65.67455660783916
1452,1,Downtown,49.284625628455,-123.113430920192,2765,41.61898230339015
1453,2,Grandview-Woodland,49.2740700672954,-123.069966973571,4582,34.57995654578422
1454,1,Grandview-Woodland,49.2796971500148,-123.074720239797,4370,53.39461604649507
1455,1,Grandview-Woodland,49.2797030798333,-123.075285350212,4370,90.31912151048
1456,5,Sunset,49.2323961727463,-123.07747745095,4252,48.314092336352054
1457,1,West End,49.2887139842342,-123.137167779795,1791,42.430365199007404
1458,1,Renfrew-Collingwood,49.2391461575421,-123.052925221531,5371,30.231623713755965
1459,1,Downtown,49.2786177100595,-123.119554602653,2526,47.10013694194287
1460,1,Downtown,49.2786690753706,-123.119473608845,2526,40.7437780482972
1461,3,Downtown,49.2792450084934,-123.12051443578,2480,47.068539872846635
1462,3,Downtown,49.2793400564672,-123.120371677834,2480,36.04057546975723
1463,3,Riley Park,49.2477160475194,-123.100746404716,3250,25.195395760237048
1464,2,Mount Pleasant,49.2685025111823,-123.105100397227,3046,40.074160747874004
1465,2,Mount Pleasant,49.2685456566614,-123.105134991319,3046,45.03572424723938
1466,8,Downtown,49.2816720528407,-123.101537085353,3150,60.510507902446854
1467,1,Strathcona,49.2815449095874,-123.095094432715,3483,38.11420914592325
1468,1,Strathcona,49.2816046266335,-123.098395103154,3404,76.4831460324271
1469,6,Downtown,49.2806632849535,-123.100966340736,3145,98.90850588431894
1470,1,Downtown,49.2810970898114,-123.118820131479,2540,42.25082063564803
1471,1,West End,49.2895119354666,-123.134010236945,1884,70.36251415905018
1472,8,Downtown,49.2816628761811,-123.100819775351,3294,93.67692031857935
1473,7,Downtown,49.2820700905971,-123.102544205686,3155,37.951146281793804
1474,4,Mount Pleasant,49.2631843354826,-123.102502867578,3114,41.03418385474675
1475,1,Sunset,49.2242697667943,-123.101284047308,3179,56.12021921366917
1476,2,Mount Pleasant,49.2574025688552,-123.090236062888,3652,53.32304139710252
1477,1,Downtown,49.2789380487689,-123.124917963735,2274,49.44547749586318
1478,1,Renfrew-Collingwood,49.2323428453039,-123.031443042444,6219,36.33287513733877
1479,2,Kitsilano,49.2722526846684,-123.154736789314,1142,39.024525681483276
1480,1,Fairview,49.2638472663268,-123.136406561952,1827,40.255175382475606
1481,5,Fairview,49.2630770115648,-123.125712555646,2238,72.12439410435853
1482,5,Fairview,49.2647029227143,-123.138113291707,1722,36.27203703926246
1483,3,West End,49.2803014028144,-123.13168317065,2037,37.385588971855746
1484,7,Mount Pleasant,49.2630594469891,-123.097683866669,3422,57.46336638822668
1485,6,West Point Grey,49.2637391213605,-123.186146797687,355,35.56675086324617
1487,1,Grandview-Woodland,49.2827980379133,-123.067809344818,4637,41.08935574531143
1488,3,Downtown,49.2786712159741,-123.12914781211,2113,44.85641245463602
1489,1,Downtown,49.2742312870043,-123.123313297503,2322,83.78507382931429
1490,2,Renfrew-Collingwood,49.2324626384628,-123.025721438878,6443,33.08922017428472
1491,1,West End,49.2875541372509,-123.137478861433,1739,45.74787262259763
1492,5,Mount Pleasant,49.257143689913,-123.114632887751,2690,41.47497857143053
1493,10,Mount Pleasant,49.2675529882343,-123.101250926461,3238,44.82492651845592
1494,2,Fairview,49.2673808954671,-123.143883612312,1539,54.98023598278444
1495,2,Fairview,49.2673830132651,-123.143988772873,1539,61.66167872624223
1496,1,West Point Grey,49.2640720277196,-123.208144489519,58,73.57254702061998
1497,2,Grandview-Woodland,49.263557377614,-123.074393005115,4396,64.46915903233693
1498,2,Grandview-Woodland,49.2635577387951,-123.074530451721,4396,73.51912742395466
1499,1,Kitsilano,49.2638765761755,-123.173141884183,650,67.5708010493976
1500,3,Kitsilano,49.2683828391385,-123.151974204052,1201,63.1908088839392
1501,1,Fairview,49.2705964038542,-123.135341912129,1783,150.99350645948505
1502,1,Fairview,49.2706861686385,-123.135501618138,1783,146.87107817825958
1503,1,Kensington-Cedar Cottage,49.2512611158909,-123.068489174145,4588,75.03816163556246
1504,10,Strathcona,49.2797169117921,-123.09888517396,3287,65.82070391246185
1505,13,Strathcona,49.2806779537935,-123.080226210625,4147,83.05673922739103
1506,13,Mount Pleasant,49.2621546258469,-123.088239624509,3732,71.7267930557116
1507,2,Grandview-Woodland,49.2805442446941,-123.071578904794,4441,81.02544632757636
1508,2,Mount Pleasant,49.262866659627,-123.111740518976,2816,65.21389176103906
1509,17,Kensington-Cedar Cottage,49.2500341879888,-123.076457555599,4280,28.36256659596177
1510,7,Strathcona,49.2808165863808,-123.093642539017,3568,47.267108623543926
1511,1,Downtown,49.2841686659071,-123.110721523263,2820,58.16442687423098
