longitude,latitude,id,street_count,type,neighbors,crime_count,stores_count
-123.0627064,49.24761595,4878,3,Junction,"[(4801, 171.9014537, 2865), (4881, 97.22867254, 7227), (4877, 97.74985697, 7319)]",2,1
-123.0626993,49.2427568,4879,3,Junction,"[(4992, 235.5263251, 3302), (4880, 2.849920176, 7699), (4873, 141.4801976, 7796)]",3,0
-123.062676,49.24277742,4880,3,Junction,"[(4825, 95.3027746, 3083), (4884, 8.119193903, 7698), (4879, 2.849920176, 7699)]",0,0
-123.0626789,49.24849036,4881,3,Junction,"[(4802, 172.1048023, 2864), (4887, 97.84548242, 7100), (4878, 97.22867254, 7227)]",3,0
-123.0625872,49.22026772,4883,3,Junction,"[(4811, 141.5849496, 3088), (4973, 141.8029231, 3329), (4886, 107.166474, 9636)]",1,0
-123.0626098,49.24283617,4884,3,Junction,"[(4815, 170.7140073, 3082), (4938, 99.93643493, 7697), (4880, 8.119193903, 7698)]",1,6
-123.0626199,49.25219338,4885,3,Junction,"[(4941, 67.35046158, 3075), (4913, 100.4859442, 6199)]",0,0
-123.0625627,49.22123158,4886,4,Junction,"[(4722, 237.883715, 2806), (5042, 234.9266395, 3328), (4888, 106.9407621, 9586), (4883, 107.166474, 9636)]",4,0
-123.0625819,49.24935872,4887,3,Junction,"[(4804, 177.3609211, 2862), (4890, 99.73006055, 6785), (4881, 97.84548242, 7100)]",2,0
-123.0625378,49.2221934,4888,4,Junction,"[(4727, 237.7217934, 2805), (5046, 234.0208011, 3327), (4889, 100.6223121, 9532), (4886, 106.9407621, 9586)]",6,0
-123.0625279,49.2230985,4889,4,Junction,"[(4731, 236.598611, 2804), (5052, 244.7135318, 3326), (4892, 100.9074894, 9464), (4888, 100.6223121, 9532)]",5,0
-123.0625536,49.25025562,4890,3,Junction,"[(4846, 80.68753493, 2861), (4891, 49.81271216, 6667), (4887, 99.73006055, 6785)]",0,0
-123.06254,49.25070361,4891,3,Junction,"[(4848, 87.22843663, 2946), (4980, 172.6736077, 3154), (4890, 49.81271216, 6667)]",1,0
-123.0623629,49.22399974,4892,4,Junction,"[(4735, 246.7891765, 2803), (5053, 234.4636776, 3325), (4893, 122.5407469, 9412), (4889, 100.9074894, 9464)]",3,0
-123.0623319,49.22510184,4893,4,Junction,"[(4739, 246.9015752, 2802), (5055, 234.0488415, 3323), (4895, 128.8019871, 9336), (4892, 122.5407469, 9412)]",5,2
-123.0624042,49.28572075,4894,3,Junction,"[(4958, 58.1931189, 2928), (4859, 133.1364508, 3013), (4961, 122.255056, 3014)]",0,0
-123.0622959,49.2262602,4895,4,Junction,"[(4742, 247.1595815, 2801), (5058, 233.4655822, 3322), (4896, 96.761771, 9291), (4893, 128.8019871, 9336)]",0,0
-123.0622792,49.22713051,4896,4,Junction,"[(4744, 246.6620361, 2814), (5060, 233.7088404, 3462), (4898, 53.96183112, 9225), (4895, 96.761771, 9291)]",3,0
-123.0622529,49.20781604,4897,3,Junction,"[(4817, 171.9299704, 3152), (4960, 70.84486938, 3403), (4899, 63.51765526, 10699)]",5,1
-123.0622754,49.22761591,4898,3,Junction,"[(4747, 245.9399831, 2799), (5061, 234.386375, 3321), (4896, 53.96183112, 9225)]",12,0
-123.062243,49.20838736,4899,3,Junction,"[(4818, 172.8077941, 3149), (5033, 224.0548428, 3400), (4897, 63.51765526, 10699)]",4,1
-123.0621334,49.21449334,4900,3,Junction,"[(4706, 281.8545449, 2807), (5039, 202.5817554, 3333), (4901, 88.06253645, 10175)]",9,0
-123.0621092,49.21528533,4901,4,Junction,"[(4708, 282.4832549, 2810), (4967, 102.9562327, 3381), (4904, 141.2540504, 10139), (4900, 88.06253645, 10175)]",0,0
-123.0621114,49.2328801,4902,4,Junction,"[(4767, 250.0928592, 2794), (4979, 122.8102986, 3313), (4903, 112.8707368, 8619), (4910, 93.5570881, 8711)]",4,2
-123.0621019,49.23389538,4903,4,Junction,"[(4770, 246.599516, 2793), (5069, 236.5036698, 3312), (4905, 112.1608472, 8572), (4902, 112.8707368, 8619)]",5,0
-123.0620694,49.21655568,4904,3,Junction,"[(4862, 94.8208038, 3048), (4907, 62.07384662, 10088), (4901, 141.2540504, 10139)]",1,0
-123.0620922,49.23490428,4905,4,Junction,"[(4773, 245.3192199, 2792), (5070, 236.6733523, 3309), (4906, 111.7459235, 8479), (4903, 112.1608472, 8572)]",6,0
-123.0620814,49.23590943,4906,4,Junction,"[(4777, 243.9743374, 2791), (5034, 191.189356, 3308), (4909, 111.4076625, 8415), (4905, 111.7459235, 8479)]",5,0
-123.0620521,49.21711394,4907,3,Junction,"[(4969, 100.9761562, 3270), (4917, 98.71019228, 10045), (4904, 62.07384662, 10088)]",5,0
-123.0620624,49.22942566,4908,3,Junction,"[(4753, 257.8747693, 2798), (5004, 157.9909362, 3319), (4918, 98.28185167, 8849)]",4,0
-123.062068,49.23691154,4909,4,Junction,"[(4781, 242.6003107, 2790), (5073, 240.9152402, 3306), (4912, 61.27784041, 8349), (4906, 111.4076625, 8415)]",2,0
-123.0620613,49.23203918,4910,4,Junction,"[(4762, 253.2859305, 2795), (4977, 117.8535579, 3315), (4923, 94.27040752, 8668), (4902, 93.5570881, 8711)]",5,0
-123.0620605,49.23746272,4912,3,Junction,"[(4783, 243.1549654, 2788), (4914, 62.00123125, 8293), (4909, 61.27784041, 8349)]",3,0
-123.0620784,49.25302487,4913,3,Junction,"[(4842, 130.6830684, 2857), (4972, 110.6454581, 3072), (4885, 100.4859442, 6199)]",3,0
-123.062054,49.23802042,4914,3,Junction,"[(5075, 241.0282203, 3305), (4916, 9.740138808, 8225), (4912, 62.00123125, 8293)]",2,0
-123.0620797,49.25859265,4915,4,Junction,"[(4824, 140.734268, 2856), (4987, 140.6932709, 3071), (4921, 101.6402689, 4599)]",8,0
-123.0620534,49.23810804,4916,3,Junction,"[(4785, 241.1186553, 2787), (4919, 90.90131055, 8224), (4914, 9.740138808, 8225)]",0,0
-123.0620252,49.21800169,4917,4,Junction,"[(4863, 92.27164239, 3168), (4966, 94.87718302, 3416), (4926, 154.3756636, 9965), (4907, 98.71019228, 10045)]",4,0
-123.0620401,49.23030961,4918,4,Junction,"[(4756, 257.8778495, 2797), (5006, 157.7930842, 3317), (4923, 98.07679887, 8772), (4908, 98.28185167, 8849)]",5,0
-123.062045,49.2389257,4919,3,Junction,"[(4869, 61.65773058, 3085), (5076, 241.1622756, 3304), (4916, 90.90131055, 8224)]",6,0
-123.0619989,49.20900827,4920,2,Psudo,"[(4816, 213.8327413, 2808), (5000, 165.7619441, 3254)]",2,0
-123.0620619,49.25950685,4921,4,Junction,"[(4826, 140.7172851, 2855), (4988, 151.8027558, 3107), (4924, 126.5864921, 4384), (4915, 101.6402689, 4599)]",8,0
-123.062017,49.23119169,4923,4,Junction,"[(4759, 257.9804409, 2796), (5012, 160.1337424, 3316), (4910, 94.27040752, 8668), (4918, 98.07679887, 8772)]",1,0
-123.062041,49.26064544,4924,4,Junction,"[(4843, 143.325767, 2896), (4962, 53.06003788, 3105), (4925, 73.39934383, 4181), (4921, 126.5864921, 4384)]",3,0
-123.0620286,49.26130563,4925,4,Junction,"[(4843, 123.1075806, 2854), (4994, 140.8518308, 3069), (4927, 105.6471445, 3985), (4924, 73.39934383, 4181)]",1,0
-123.0619748,49.21938994,4926,3,Junction,"[(4810, 188.5010753, 3089), (4968, 94.89475115, 3331), (4917, 154.3756636, 9965)]",1,0
-123.0620106,49.26225588,4927,4,Junction,"[(4829, 140.7634234, 2881), (5003, 150.8971821, 3092), (4928, 105.5620387, 3786), (4925, 105.6471445, 3985)]",5,2
-123.0619927,49.26320536,4928,4,Junction,"[(4831, 140.763376, 2880), (5095, 281.4763786, 3028), (4929, 100.6087178, 3581), (4927, 105.5620387, 3786)]",7,0
-123.0619771,49.26411029,4929,4,Junction,"[(4832, 140.691758, 2879), (5096, 281.5268082, 3027), (4930, 100.3595865, 3366), (4928, 100.6087178, 3581)]",3,0
-123.0619581,49.26501296,4930,4,Junction,"[(4833, 140.7669157, 2878), (4995, 140.6556185, 3091), (4931, 100.2980858, 3121), (4929, 100.3595865, 3366)]",5,0
-123.0619407,49.26591509,4931,4,Junction,"[(4834, 140.7074001, 2877), (4932, 100.7312517, 2908), (4996, 140.6639421, 3090), (4930, 100.2980858, 3121)]",9,0
-123.0619232,49.26682111,4932,4,Junction,"[(4933, 100.5015344, 2443), (4835, 140.6988339, 2875), (4931, 100.7312517, 2908), (4997, 143.707753, 3087)]",3,0
-123.0619063,49.26772508,4933,4,Junction,"[(4934, 100.5478281, 2240), (4932, 100.5015344, 2443), (4836, 140.7314977, 2874), (4999, 140.5904246, 3086)]",3,0
-123.0618891,49.26862945,4934,4,Junction,"[(4935, 100.5684038, 2040), (4933, 100.5478281, 2240), (4837, 140.6579241, 2868), (5002, 140.654604, 3081)]",4,0
-123.0618725,49.26953402,4935,4,Junction,"[(4936, 100.5161022, 1807), (4934, 100.5684038, 2040), (4838, 140.6568856, 2858), (5005, 140.7023866, 3073)]",5,0
-123.0618549,49.27043811,4936,4,Junction,"[(4937, 87.76992426, 1615), (4935, 100.5161022, 1807), (4839, 140.6629165, 2900), (5007, 140.7908967, 3110)]",4,0
-123.0618387,49.27122755,4937,4,Junction,"[(4939, 93.80005707, 1409), (4936, 87.76992426, 1615), (4840, 140.6529053, 2897), (5008, 139.9416012, 3108)]",5,0
-123.0617941,49.24355931,4938,4,Junction,"[(4844, 170.9133675, 3119), (5054, 235.371186, 3362), (4965, 102.6107765, 7592), (4884, 99.93643493, 7697)]",64,7
-123.0618211,49.27207122,4939,4,Junction,"[(4940, 100.7672046, 1175), (4937, 93.80005707, 1409), (4841, 140.7909197, 2907), (4963, 48.37164388, 3120)]",2,0
-123.0618047,49.27297758,4940,4,Junction,"[(4942, 86.42755203, 955), (4939, 100.7672046, 1175), (4751, 281.343424, 2358), (5011, 140.7303528, 3058)]",2,0
-123.0617687,49.2519556,4941,2,Psudo,"[(4885, 67.35046158, 3075)]",4,0
-123.0617889,49.27375494,4942,3,Junction,"[(4943, 14.1284582, 954), (4940, 86.42755203, 955), (4872, 78.57692728, 3018)]",0,0
-123.0617864,49.27388202,4943,3,Junction,"[(4945, 100.544747, 754), (4942, 14.1284582, 954), (5013, 140.6942385, 3237)]",3,0
-123.0617499,49.25099277,4944,2,Junction,"[(4972, 197.4418833, 6184)]",1,0
-123.0617681,49.27478636,4945,4,Junction,"[(4946, 100.6128588, 545), (4943, 100.544747, 754), (4874, 78.62298296, 2923), (5014, 140.7278551, 3133)]",3,0
-123.0617509,49.27569132,4946,4,Junction,"[(4945, 100.6128588, 545), (4847, 140.7068581, 2930), (5015, 140.7525898, 3138), (4947, 100.5042063, 10878)]",4,0
-123.0617334,49.2765953,4947,4,Junction,"[(4849, 140.812739, 2959), (5016, 140.6500247, 3170), (4948, 100.5767263, 10457), (4946, 100.5042063, 10878)]",11,0
-123.0617293,49.2775,4948,3,Junction,"[(4850, 140.733561, 2819), (5017, 140.6992553, 3035), (4947, 100.5767263, 10457)]",7,0
-123.0617265,49.27831212,4949,2,Junction,"[(4851, 140.7617005, 2882), (4950, 89.42018339, 8965)]",4,1
-123.061725,49.27911647,4950,4,Junction,"[(4852, 140.7304304, 2957), (5018, 140.838332, 3166), (4951, 60.30050155, 8080), (4949, 89.42018339, 8965)]",1,0
-123.0617144,49.27965884,4951,4,Junction,"[(4853, 140.7758716, 2887), (5019, 140.6901331, 3099), (4952, 65.29669312, 8079), (4950, 60.30050155, 8080)]",6,0
-123.0617057,49.28024616,4952,4,Junction,"[(4854, 140.6296166, 2886), (5020, 140.1860001, 3096), (4953, 102.5652708, 6955), (4951, 65.29669312, 8079)]",5,0
-123.061686,49.28116866,4953,4,Junction,"[(4855, 140.669209, 2883), (5021, 140.7481058, 3093), (4954, 103.4500076, 5026), (4952, 102.5652708, 6955)]",92,19
-123.0616794,49.28209918,4954,4,Junction,"[(4955, 101.7526569, 2700), (4856, 140.190828, 2889), (5023, 141.2280002, 3101), (4953, 103.4500076, 5026)]",7,0
-123.0616521,49.28301428,4955,4,Junction,"[(4956, 99.39881177, 313), (4954, 101.7526569, 2700), (4857, 141.227, 2929), (5024, 140.7013433, 3137)]",12,0
-123.061636,49.28390832,4956,4,Junction,"[(4957, 100.6088338, 117), (4955, 99.39881177, 313), (4858, 140.697859, 2955), (5025, 140.7991556, 3164)]",5,0
-123.06162,49.28481326,4957,4,Junction,"[(4956, 100.6088338, 117), (4958, 100.4584687, 126), (4859, 140.6574483, 2853), (5026, 140.8047366, 3068)]",12,1
-123.0616041,49.28571684,4958,3,Junction,"[(4957, 100.4584687, 126), (4894, 58.1931189, 2928), (5028, 140.8675956, 3136)]",7,0
-123.0614716,49.20625253,4959,3,Junction,"[(4820, 214.7174138, 3094), (5031, 145.2196825, 3337), (4960, 142.5248511, 10706)]",6,0
-123.0613829,49.20753109,4960,2,Junction,"[(4897, 70.84486938, 3403), (4959, 142.5248511, 10706)]",4,0
-123.0614611,49.2866157,4961,4,Junction,"[(4894, 122.255056, 3014), (4970, 113.1220997, 3033), (5029, 132.5880901, 3054)]",5,0
-123.0614193,49.26039599,4962,3,Junction,"[(4991, 95.2297521, 3070), (4924, 53.06003788, 3105), (4989, 110.851353, 3106)]",1,0
-123.0611562,49.27206561,4963,2,Psudo,"[(4939, 48.37164388, 3120), (5010, 92.3098031, 3364)]",1,0
-123.0609534,49.20982769,4964,2,Psudo,"[(4866, 177.0871593, 3051), (5148, 297.2156985, 3247)]",3,0
-123.0609608,49.24430383,4965,3,Junction,"[(5083, 227.2231052, 3253), (4975, 58.07591186, 7591), (4938, 102.6107765, 7592)]",0,1
-123.0607227,49.21798085,4966,3,Junction,"[(4917, 94.87718302, 3416), (5043, 101.379479, 3417), (4968, 154.3930922, 9972)]",0,0
-123.0606955,49.21527581,4967,3,Junction,"[(4901, 102.9562327, 3381), (5041, 99.12369991, 3382), (4969, 203.3223866, 10071)]",2,0
-123.060672,49.21936926,4968,3,Junction,"[(4926, 94.89475115, 3331), (4973, 97.89955943, 9955), (4966, 154.3930922, 9972)]",2,0
-123.0606656,49.21710464,4969,3,Junction,"[(4907, 100.9761562, 3270), (5047, 99.35418957, 3271), (4967, 203.3223866, 10071)]",1,0
-123.0607429,49.28751832,4970,3,Junction,"[(4961, 113.1220997, 3033), (5032, 82.0047518, 3098), (4998, 114.1402611, 3235)]",8,0
-123.0606852,49.25262632,4972,3,Junction,"[(5064, 130.5710548, 3025), (4913, 110.6454581, 3072), (4944, 197.4418833, 6184)]",0,0
-123.0606401,49.22024965,4973,3,Junction,"[(4883, 141.8029231, 3329), (5040, 94.03960186, 3330), (4968, 97.89955943, 9955)]",6,0
-123.0605221,49.24673342,4974,3,Junction,"[(4877, 161.0249207, 3076), (4983, 9.283084595, 3077), (4976, 154.98341, 7188)]",1,0
-123.0604894,49.24472531,4975,3,Junction,"[(5082, 172.3223449, 3257), (4981, 20.25677775, 7590), (4965, 58.07591186, 7591)]",2,0
-123.0604796,49.24812725,4976,3,Junction,"[(5104, 181.6875284, 3298), (4978, 81.88877064, 7187), (4974, 154.98341, 7188)]",12,0
-123.0604427,49.23202281,4977,2,Junction,"[(4910, 117.8535579, 3315), (4979, 93.67520888, 8734)]",2,0
-123.0604571,49.24886371,4978,3,Junction,"[(5107, 181.851074, 3297), (4980, 126.6833008, 6733), (4976, 81.88877064, 7187)]",1,0
-123.0604246,49.23286536,4979,3,Junction,"[(4902, 122.8102986, 3313), (5068, 113.6658433, 3314), (4977, 93.67520888, 8734)]",3,0
-123.0604223,49.25000303,4980,3,Junction,"[(4891, 172.6736077, 3154), (5128, 225.373974, 3419), (4978, 126.6833008, 6733)]",2,0
-123.0604128,49.24489384,4981,4,Junction,"[(4875, 173.2228383, 3080), (4982, 101.3286948, 7478), (4975, 20.25677775, 7590)]",0,0
-123.0604037,49.2458053,4982,4,Junction,"[(4876, 171.7785072, 3078), (5163, 274.422412, 3252), (4983, 103.0468447, 7372), (4981, 101.3286948, 7478)]",15,0
-123.0603945,49.24673221,4983,3,Junction,"[(4974, 9.283084595, 3077), (5101, 172.1148193, 3251), (4982, 103.0468447, 7372)]",3,0
-123.0602245,49.21053599,4984,2,Psudo,"[(4866, 210.4169145, 3024), (5149, 260.6977094, 3245)]",3,0
-123.0601462,49.25857838,4987,3,Junction,"[(4915, 140.6932709, 3071), (4988, 52.54911275, 4633)]",2,0
-123.0601367,49.25905103,4988,3,Junction,"[(4921, 151.8027558, 3107), (5088, 163.7507367, 3351), (4987, 52.54911275, 4633)]",0,0
-123.0601204,49.25987484,4989,3,Junction,"[(4962, 110.851353, 3106), (5059, 85.01642861, 3349), (4991, 56.88451202, 4417)]",0,0
-123.0600578,49.21140922,4990,2,Psudo,"[(4806, 349.3297949, 3029), (5056, 73.83778041, 3346)]",5,0
-123.0601105,49.26038648,4991,4,Junction,"[(4962, 95.2297521, 3070), (5091, 140.6259767, 3289), (4994, 100.5576208, 4216), (4989, 56.88451202, 4417)]",4,0
-123.0600839,49.24150932,4992,4,Junction,"[(4873, 199.619231, 3084), (4879, 235.5263251, 3302), (5079, 127.3887507, 3303), (5027, 56.94674344, 7832)]",4,0
-123.0600928,49.26129094,4994,3,Junction,"[(4925, 140.8518308, 3069), (5092, 140.593785, 3288), (4991, 100.5576208, 4216)]",4,1
-123.0600249,49.26499919,4995,3,Junction,"[(4930, 140.6556185, 3091), (4996, 100.3482058, 3159), (5097, 140.6742329, 3334)]",4,0
-123.0600073,49.26590176,4996,4,Junction,"[(4997, 91.88633817, 2950), (4931, 140.6639421, 3090), (4995, 100.3482058, 3159), (5098, 140.5521062, 3332)]",7,0
-123.0599935,49.26672825,4997,4,Junction,"[(4999, 109.1403074, 2485), (4996, 91.88633817, 2950), (4932, 143.707753, 3087), (5099, 140.6268069, 3324)]",4,0
-123.0600057,49.28842346,4998,3,Junction,"[(4970, 114.1402611, 3235), (5142, 169.8894424, 3375), (5049, 112.9354255, 3460)]",12,0
-123.059974,49.26770991,4999,4,Junction,"[(5002, 100.5499076, 2283), (4997, 109.1403074, 2485), (4933, 140.5904246, 3086), (5102, 140.5049488, 3311)]",8,0
-123.0598973,49.20846335,5000,3,Junction,"[(4920, 165.7619441, 3254), (5148, 279.8190542, 3573), (5156, 262.2830402, 3609)]",2,0
-123.0599558,49.26861429,5002,4,Junction,"[(5005, 100.5791334, 2076), (4999, 100.5499076, 2283), (4934, 140.654604, 3081), (5103, 140.599545, 3301)]",0,0
-123.0599368,49.26224045,5003,2,Psudo,"[(4927, 150.8971821, 3092), (5093, 130.5636575, 3335)]",13,0
-123.0598926,49.22941009,5004,3,Junction,"[(4908, 157.9909362, 3319), (5063, 63.5185242, 3320), (5006, 98.10547545, 8867)]",4,0
-123.0599385,49.26951894,5005,4,Junction,"[(5007, 100.5093524, 1855), (5002, 100.5791334, 2076), (4935, 140.7023866, 3073), (5105, 140.6936444, 3296)]",7,0
-123.0598729,49.23029248,5006,3,Junction,"[(4918, 157.7930842, 3317), (5009, 2.532177719, 3318), (5004, 98.10547545, 8867)]",4,0
-123.0599197,49.27042295,5007,4,Junction,"[(5008, 88.02558315, 1645), (5005, 100.5093524, 1855), (4936, 140.7908967, 3110), (5106, 140.6139202, 3354)]",6,0
-123.0599151,49.27121473,5008,4,Junction,"[(5010, 93.49148282, 1446), (5007, 88.02558315, 1645), (4937, 139.9416012, 3108), (5108, 141.467486, 3352)]",6,0
-123.0598381,49.23029222,5009,2,Junction,"[(5006, 2.532177719, 3318), (5012, 98.11356644, 8797)]",2,0
-123.0598873,49.27205548,5010,3,Junction,"[(5008, 93.49148282, 1446), (4963, 92.3098031, 3364), (5110, 141.2162222, 3365)]",1,0
-123.0598702,49.27296125,5011,3,Junction,"[(5013, 100.6354761, 993), (4940, 140.7303528, 3058), (5112, 140.699828, 3279)]",2,2
-123.0598177,49.23117468,5012,2,Junction,"[(4923, 160.1337424, 3316), (5009, 98.11356644, 8797)]",6,0
-123.0598523,49.27386641,5013,4,Junction,"[(5014, 100.5744245, 795), (5011, 100.6354761, 993), (4943, 140.6942385, 3237), (5117, 140.7311936, 3463)]",4,0
-123.0598336,49.27477102,5014,4,Junction,"[(5015, 100.6181404, 590), (5013, 100.5744245, 795), (4945, 140.7278551, 3133), (5119, 140.7522823, 3380)]",3,0
-123.059816,49.27567602,5015,4,Junction,"[(5014, 100.6181404, 590), (4946, 140.7525898, 3138), (5121, 140.6293925, 3388), (5016, 100.5649391, 10914)]",4,0
-123.0597999,49.27658055,5016,4,Junction,"[(4947, 140.6500247, 3170), (5122, 140.7676667, 3420), (5017, 100.6229217, 10494), (5015, 100.5649391, 10914)]",3,0
-123.0597951,49.27748567,5017,3,Junction,"[(4948, 140.6992553, 3035), (5124, 140.6740103, 3258), (5016, 100.6229217, 10494)]",17,0
-123.0597887,49.27910538,5018,3,Junction,"[(4950, 140.838332, 3166), (5126, 140.9005652, 3415), (5019, 60.34176546, 8127)]",3,0
-123.0597801,49.27964813,5019,4,Junction,"[(4951, 140.6901331, 3099), (5127, 140.9307788, 3342), (5020, 66.60026225, 8126), (5018, 60.34176546, 8127)]",6,0
-123.0597783,49.28024721,5020,4,Junction,"[(4952, 140.1860001, 3096), (5129, 141.6874062, 3338), (5021, 101.2625786, 6997), (5019, 66.60026225, 8126)]",4,0
-123.0597508,49.28115789,5021,4,Junction,"[(4953, 140.7481058, 3093), (5130, 140.8066881, 3336), (5023, 104.7567823, 5063), (5020, 101.2625786, 6997)]",25,24
-123.0597375,49.28210014,5023,4,Junction,"[(5024, 99.41598597, 2737), (4954, 141.2280002, 3101), (5131, 141.0077901, 3344), (5021, 104.7567823, 5063)]",7,0
-123.0597177,49.28299431,5024,4,Junction,"[(5025, 100.5282633, 351), (5023, 99.41598597, 2737), (4955, 140.7013433, 3137), (5133, 140.8263193, 3387)]",6,0
-123.0597,49.2838985,5025,4,Junction,"[(5026, 100.542798, 164), (5024, 100.5282633, 351), (4956, 140.7991556, 3164), (5134, 140.8115824, 3413)]",16,0
-123.0596839,49.28480284,5026,4,Junction,"[(5028, 100.4754426, 133), (5025, 100.542798, 164), (4957, 140.8047366, 3068), (5135, 140.7715144, 3287)]",11,2
-123.0596204,49.24192197,5027,2,Psudo,"[(4992, 56.94674344, 7832), (5054, 58.72495182, 7833)]",0,15
-123.0596672,49.28570657,5028,4,Junction,"[(5026, 100.4754426, 133), (5029, 100.6726683, 329), (4958, 140.8675956, 3136), (5136, 140.7446089, 3386)]",3,0
-123.0596379,49.28661189,5029,4,Junction,"[(5028, 100.6726683, 329), (5032, 100.4990272, 2713), (4961, 132.5880901, 3054), (5139, 140.3035673, 3277)]",6,0
-123.0595326,49.20595247,5031,4,Junction,"[(4959, 145.2196825, 3337), (5152, 197.7850854, 3555), (5033, 168.7909837, 10705)]",3,0
-123.0596153,49.28751575,5032,3,Junction,"[(5029, 100.4990272, 2713), (4970, 82.0047518, 3098), (5141, 139.9795735, 3341)]",13,0
-123.0595036,49.20747068,5033,3,Junction,"[(4899, 224.0548428, 3400), (5151, 202.1145996, 3613), (5031, 168.7909837, 10705)]",3,1
-123.0594552,49.23589576,5034,2,Psudo,"[(5072, 49.66648017, 3307), (4906, 191.189356, 3308)]",2,0
-123.0593991,49.21236688,5035,3,Junction,"[(4807, 475.5781462, 2817), (5036, 61.50636118, 10284), (5056, 88.2603954, 10285)]",3,1
-123.0593866,49.21292008,5036,3,Junction,"[(5144, 146.2175579, 3482), (5037, 47.86905879, 10283), (5035, 61.50636118, 10284)]",0,0
-123.0593776,49.21335064,5037,3,Junction,"[(4807, 389.3087216, 2818), (5038, 92.12731886, 10235), (5036, 47.86905879, 10283)]",0,1
-123.0593588,49.21417926,5038,3,Junction,"[(5172, 207.2576943, 3506), (5039, 32.90713459, 10234), (5037, 92.12731886, 10235)]",0,0
-123.0593519,49.21447523,5039,3,Junction,"[(4900, 202.5817554, 3333), (5041, 87.93513433, 10117), (5038, 32.90713459, 10234)]",0,0
-123.0593488,49.22023762,5040,4,Junction,"[(4973, 94.03960186, 3330), (5111, 107.3244016, 3547), (5042, 107.089321, 9648), (5043, 253.3724148, 9925)]",3,0
-123.0593345,49.21526615,5041,3,Junction,"[(4967, 99.12369991, 3382), (5039, 87.93513433, 10117), (5045, 62.53633831, 10148)]",3,0
-123.0593368,49.22120088,5042,3,Junction,"[(4886, 234.9266395, 3328), (5044, 22.55576031, 9647), (5040, 107.089321, 9648)]",3,0
-123.059331,49.21795849,5043,4,Junction,"[(4966, 101.379479, 3417), (5116, 107.252151, 3627), (5040, 253.3724148, 9925), (5047, 95.97653559, 10059)]",2,0
-123.0593343,49.22140377,5044,3,Junction,"[(5046, 83.65977371, 9596), (5042, 22.55576031, 9647)]",3,0
-123.0593222,49.21582861,5045,3,Junction,"[(5084, 76.68270857, 3480), (5047, 140.8332747, 10100), (5041, 62.53633831, 10148)]",1,0
-123.0593245,49.22215628,5046,3,Junction,"[(4888, 234.0208011, 3327), (5048, 46.77167047, 9595), (5044, 83.65977371, 9596)]",1,0
-123.0593014,49.21709538,5047,4,Junction,"[(4969, 99.35418957, 3271), (5154, 180.1269405, 3470), (5043, 95.97653559, 10059), (5045, 140.8332747, 10100)]",2,0
-123.059206,49.22256823,5048,3,Junction,"[(5132, 108.5806423, 3546), (5051, 48.53269515, 9541), (5046, 46.77167047, 9595)]",1,0
-123.0592809,49.2893219,5049,4,Junction,"[(5143, 118.623, 3412), (4998, 112.9354255, 3460), (5243, 256.9208522, 3661)]",6,0
-123.0592021,49.24986451,5050,2,Junction,"[(5081, 52.59460273, 3418), (5113, 241.4941167, 6298)]",1,0
-123.0591695,49.22300284,5051,2,Psudo,"[(5052, 6.38054957, 9450), (5048, 48.53269515, 9541)]",4,0
-123.0591677,49.22306022,5052,3,Junction,"[(4889, 244.7135318, 3326), (5053, 100.5030099, 9449), (5051, 6.38054957, 9450)]",1,0
-123.0591433,49.22396413,5053,3,Junction,"[(4892, 234.4636776, 3325), (5055, 118.765294, 9426), (5052, 100.5030099, 9449)]",5,0
-123.0591424,49.24234755,5054,3,Junction,"[(4938, 235.371186, 3362), (5094, 91.21573863, 3363), (5027, 58.72495182, 7833)]",12,19
-123.0591192,49.22503234,5055,4,Junction,"[(4893, 234.0488415, 3323), (5137, 108.2840299, 3544), (5057, 82.18272194, 9349), (5053, 118.765294, 9426)]",3,2
-123.059101,49.21161204,5056,3,Junction,"[(4990, 73.83778041, 3346), (5114, 129.9177673, 3563), (5035, 88.2603954, 10285)]",3,0
-123.059101,49.2257715,5057,3,Junction,"[(5252, 221.885833, 3475), (5058, 50.33432828, 9348), (5055, 82.18272194, 9349)]",0,0
-123.0590899,49.22622421,5058,3,Junction,"[(4895, 233.4655822, 3322), (5060, 96.74812553, 9302), (5057, 50.33432828, 9348)]",3,1
-123.059124,49.25947546,5059,3,Junction,"[(5090, 67.58120817, 3290), (4989, 85.01642861, 3349), (5089, 78.75834945, 3350)]",0,0
-123.0590698,49.22709438,5060,4,Junction,"[(4896, 233.7088404, 3462), (5254, 224.2367701, 3488), (5061, 53.66511397, 9236), (5058, 96.74812553, 9302)]",1,0
-123.0590568,49.22757704,5061,3,Junction,"[(4898, 234.386375, 3321), (5062, 100.7587128, 9183), (5060, 53.66511397, 9236)]",2,0
-123.0590386,49.22848331,5062,4,Junction,"[(4750, 479.8581799, 2816), (5147, 132.3621138, 3474), (5063, 102.3299257, 9108), (5061, 100.7587128, 9183)]",2,0
-123.0590202,49.22940372,5063,4,Junction,"[(5004, 63.5185242, 3320), (5109, 80.56904927, 3543), (5068, 383.9879413, 8689), (5062, 102.3299257, 9108)]",0,0
-123.0590287,49.2521749,5064,3,Junction,"[(4972, 130.5710548, 3025), (5080, 35.59195946, 3294)]",1,0
