Unit,id,civic_number,street_name,name,category,latitude,longitude,junction_id,junction_dst
N/A,5422,491,SW MARINE DRIVE,CoCo Fresh Tea & Juice,Food & Beverage,49.211385319986114,-123.11650688356463,2639,23.710846090878018
N/A,5424,493,SW MARINE DRIVE,VSalon,Service Commercial,49.211385319986114,-123.11650688356463,2639,23.710846090878018
N/A,5426,496,SW MARINE DRIVE,CIBC,Service Commercial,49.2096953454689,-123.11612704480842,2607,85.93386651252884
N/A,5429,503,SW MARINE DRIVE,Cambie Marine Gateway Dental,Service Commercial,49.210271468133904,-123.11800559709052,2607,67.73843784859221
N/A,5431,509,SW MARINE DRIVE,Marine Landing Notary,Service Commercial,49.210271468133904,-123.11800559709052,2607,67.73843784859221
N/A,5433,525,SW MARINE DRIVE,Joy Café,Food & Beverage,49.210271468133904,-123.11800559709052,2607,67.73843784859221
N/A,5434,622,SW MARINE DRIVE,Denny's,Food & Beverage,49.20860830885435,-123.11973634617014,2475,47.25472726430721
N/A,5437,7908,GRANVILLE ST,Taan Char,Food & Beverage,49.21392014547855,-123.13991749115853,1641,30.58776799030841
N/A,5438,7912,GRANVILLE ST,Armadillo,Comparison Goods,49.21392014547855,-123.13991749115853,1641,30.58776799030841
N/A,5439,7918,GRANVILLE ST,Alive Accupuncture,Service Commercial,49.21392014547855,-123.13991749115853,1641,30.58776799030841
N/A,5441,7928,GRANVILLE ST,England Red Hill Hair Salon,Service Commercial,49.21392014547855,-123.13991749115853,1641,30.58776799030841
N/A,5442,7932,GRANVILLE ST,Primerica,Service Commercial,49.21392014547855,-123.13991749115853,1641,30.58776799030841
N/A,5449,7970,GRANVILLE ST,Johnny's Pizza Factory,Food & Beverage,49.21345496900763,-123.13995656441762,1640,45.52762505509461
N/A,5451,7979,GRANVILLE ST,Shining Vacation,Service Commercial,49.21339104316539,-123.14074347966053,1640,39.91872824808274
N/A,5453,7985,GRANVILLE ST,Venture Law Corp.,Service Commercial,49.21339104316539,-123.14074347966053,1640,39.91872824808274
N/A,5458,8008,GRANVILLE ST,Beauti Wellness and Spa,Service Commercial,49.21298417749429,-123.13997273770529,1640,32.52524582270415
N/A,5463,8041,GRANVILLE ST,Dr. Foran,Service Commercial,49.21277431855384,-123.14078527242893,1640,51.18501842240705
N/A,5464,8051,GRANVILLE ST,Bubble Bear Café,Food & Beverage,49.21253184096298,-123.14079316401502,1639,43.353461348789644
N/A,5466,8059,GRANVILLE ST,Aroma Tea House,Food & Beverage,49.21253184096298,-123.14079316401502,1639,43.353461348789644
N/A,5479,8173,GRANVILLE ST,Dr. Wong,Service Commercial,49.211997432927234,-123.14081068893401,1639,41.81610475515565
N/A,5481,8176,GRANVILLE ST,Sushi King House,Food & Beverage,49.211487057911775,-123.14001398384956,1638,32.20021606176706
N/A,5483,8179,GRANVILLE ST,Everwell Pharmacy,Convenience Goods,49.211997432927234,-123.14081068893401,1639,41.81610475515565
N/A,5487,8218,GRANVILLE ST,Tony Lau Insurance,Service Commercial,49.211487057911775,-123.14001398384956,1638,32.20021606176706
N/A,5490,8261,GRANVILLE ST,Aletta,Service Commercial,49.21164364724701,-123.14082181887987,1638,43.23071425287882
N/A,5501,8301,GRANVILLE ST,New World Insurance,Service Commercial,49.211073808642254,-123.14082297655287,1637,35.871093930431186
N/A,5504,8347,GRANVILLE ST,Subway,Food & Beverage,49.211073808642254,-123.14082297655287,1637,35.871093930431186
N/A,5506,8363,GRANVILLE ST,Ming Tak Restaurant,Food & Beverage,49.21065422365469,-123.14085664647934,1636,34.292069753337714
N/A,5509,8384,GRANVILLE ST,Salvation Army Thrift Store,Comparison Goods,49.210389983437224,-123.14003839211918,1636,32.06055312779874
N/A,5511,8390,GRANVILLE ST,Wang's Beef Noodle House,Food & Beverage,49.210389983437224,-123.14003839211918,1636,32.06055312779874
N/A,5516,8425,GRANVILLE ST,Dutch Love Cannabis,Convenience Goods,49.210150956520174,-123.1409049103519,1636,52.01682569254626
N/A,5521,8460,GRANVILLE ST,Grand Marpole Market,Convenience Goods,49.20978274363273,-123.14006367097375,1636,85.13567565625459
N/A,5525,8482,GRANVILLE ST,The Yard,Food & Beverage,49.20957738838537,-123.14007251214383,1636,106.84219036045349
N/A,5531,8532,GRANVILLE ST,Jasmine Flower,Food & Beverage,49.209303352720696,-123.14008395042485,1633,82.03938381861174
N/A,5532,8538,GRANVILLE ST,Flamingo,Service Commercial,49.20902942681243,-123.14009536555264,1633,54.49758581260099
N/A,5533,8542,GRANVILLE ST,Amazing Spice HotPot,Food & Beverage,49.20902942681243,-123.14009536555264,1633,54.49758581260099
N/A,5540,8585,GRANVILLE ST,Royal Bank,Service Commercial,49.208799475125325,-123.14100137823957,1591,36.948877267212225
N/A,5544,8615,GRANVILLE ST,Vancity,Service Commercial,49.208188537897094,-123.1409433592127,1591,47.76706023451384
N/A,5548,8620,GRANVILLE ST,Solo Pasta,Food & Beverage,49.208274354828255,-123.1401130325193,1631,40.26520260646398
N/A,5553,8640,GRANVILLE ST,Vape Street,Convenience Goods,49.20791145929766,-123.1401279974466,1631,73.96826120979279
N/A,5554,8642,GRANVILLE ST,Asia Spa,Service Commercial,49.20791145929766,-123.1401279974466,1631,73.96826120979279
N/A,5557,8652,GRANVILLE ST,Marpole Beauty Centre,Service Commercial,49.207774500083126,-123.14013281923312,1630,84.40972092715509
N/A,5559,8662,GRANVILLE ST,Marpole Laundromat,Service Commercial,49.207774500083126,-123.14013281923312,1630,84.40972092715509
N/A,5562,8676,GRANVILLE ST,Sunflower Beauty Salon,Service Commercial,49.20763754262422,-123.14013767394866,1630,70.30322139665226
N/A,5564,8679,GRANVILLE ST,Marpole Optometry Clinic,Service Commercial,49.20748696978309,-123.14097716219712,1630,55.65936497329435
N/A,5569,1525,W 70TH AV,BC Liquor Store,Convenience Goods,49.20935629949046,-123.14168247156327,1565,94.34936046367898
N/A,5574,152,E 11TH AV,Dock Lunch,Food & Beverage,49.26086588910165,-123.10153196857706,3219,45.272302249111014
N/A,5575,156,E 11TH AV,Blossom & Vine Floral Co,Convenience Goods,49.26086588910165,-123.10153196857706,3219,45.272302249111014
N/A,5576,158,E 11TH AV,Stone Fox Hair Inc,Service Commercial,49.26086588910165,-123.10153196857706,3219,45.272302249111014
N/A,5578,191,E 11TH AV,Vacant UC,Vacant UC,49.26132222200303,-123.10136029264348,3219,34.935895685465724
N/A,5579,230,E 11TH AV,A & R Alteration and Dressmaking,Service Commercial,49.26085583708133,-123.09998045062154,3255,38.19608902595365
N/A,5580,232,E 11TH AV,Main Acupuncture Clinic,Service Commercial,49.26085583708133,-123.09998045062154,3255,38.19608902595365
N/A,5586,182,E 15TH AV,Pacific West Dental Group,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,5590,183,E 16TH AV,16th & Main Coin Laundromat,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,5591,185,E 16TH AV,Stylash & Brow Bar Inc,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,5592,187,E 16TH AV,Cross & Oates Accounting Services Inc,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,5593,197,E 17TH AV,Chorus & Clouds,Service Commercial,49.25583887869627,-123.10170171643524,3206,37.455284957512404
N/A,5602,250,E 5TH AV,Patio and Home direct,Comparison Goods,49.266126934607,-123.0993731177516,3330,49.878460530398144
N/A,5608,269,E 6TH AV,East Van Shoe Repair,Service Commercial,49.2657378347697,-123.09938959346891,3328,50.66690577341533
N/A,5613,261,E 7TH AV,Main Street Brewing Company,Food & Beverage,49.26480572556822,-123.09928935419254,3326,40.936654060745795
N/A,5616,127,E 8TH AV,8M Foot & Body Lounge,Service Commercial,49.263975976029315,-123.10206368103226,3117,67.54664375762783
N/A,5620,152,E 8TH AV,Express Rut Bar +,Service Commercial,49.26347239490354,-123.10141993193277,3230,44.315321506691944
N/A,5622,155,E 8TH AV,Dandy Barber,Service Commercial,49.26388586740112,-123.10161163958274,3230,55.214347438080615
N/A,5623,1,E BROADWAY,Indochine,Food & Beverage,49.263214965694274,-123.104643714479,3035,29.43300223506972
N/A,5626,10,E BROADWAY,Mighty-Riders Bicycles Sales,Comparison Goods,49.26273229238178,-123.10466501610745,3035,33.614029132870556
N/A,5632,32,E BROADWAY,Palucci's Furniture,Comparison Goods,49.26272049359119,-123.10409523181268,3035,64.89267621235264
N/A,5637,49,E BROADWAY,Rose's Massage Centre,Service Commercial,49.26319388172923,-123.10362481846023,3114,56.034171790518094
N/A,5639,77,E BROADWAY,Goldline Motors,Automotive Goods & Services,49.263189204155466,-123.103400991762,3114,42.12449226739448
N/A,5641,88,E BROADWAY,Uphoria Yoga,Entertainment and Leisure,49.26270643959494,-123.10342098310099,3114,44.185639277793506
N/A,5660,145,E BROADWAY,Sherry Convenience,Convenience Goods,49.26317152596599,-123.10188918620426,3227,74.58423194887527
N/A,5669,255,E BROADWAY,Our Town Cafe,Food & Beverage,49.26314220421304,-123.10016198879738,3262,29.581955625339376
N/A,5672,273,E BROADWAY,Brownie's Florist (1998),Convenience Goods,49.263330245197594,-123.09938095767025,3325,49.85138920332351
N/A,5673,280,E BROADWAY,POKE BAR DICE & MIX,Food & Beverage,49.262373005493686,-123.0997592419983,3306,56.69322528955932
N/A,5677,315,E BROADWAY,Hime Japanese Restaurant,Food & Beverage,49.26306494429154,-123.09870715061955,3324,31.011939816888425
N/A,5679,323,E BROADWAY,Miscellany Home,Comparison Goods,49.263060509354496,-123.09849985867959,3324,40.94774052661609
N/A,5685,337,E BROADWAY,Studio Artisphere Cosmetic Tattoo Clinic Inc,Service Commercial,49.26305273711806,-123.09813666490173,3324,63.416123972132716
N/A,5689,361,E BROADWAY,Bangs,Service Commercial,49.263038329959585,-123.0974634352661,3422,43.14416073571667
N/A,5697,383,E BROADWAY,Broadway Family Dental Centre,Service Commercial,49.263017401816285,-123.09646219003993,3422,47.5168807248434
N/A,5702,412,E BROADWAY,Simone,Service Commercial,49.26222813999855,-123.09549176669019,3461,50.08671873187951
N/A,5715,518,E BROADWAY,The Lido Public House Ltd,Food & Beverage,49.262200070298974,-123.09251118684797,3584,47.32041069998129
N/A,5717,527,E BROADWAY,Dr Kwak's Acupuncture & Chinese Medicine,Service Commercial,49.26280225182517,-123.09222416261106,3584,63.91231412903476
N/A,5718,530,E BROADWAY,M & N Auto Repairs,Automotive Goods & Services,49.26219867214292,-123.09233839177689,3584,56.99264871820198
N/A,5719,531,E BROADWAY,The Paper Crane,Food & Beverage,49.26280225182517,-123.09222416261106,3584,63.91231412903476
N/A,5722,537,E BROADWAY,Community of Hope Thrift Store,Comparison Goods,49.26280089951717,-123.09208585709541,3584,72.57324439764697
N/A,5723,541,E BROADWAY,Ashnat Starters & Alternators Ltd,Automotive Goods & Services,49.262799912257194,-123.09194754127017,3641,74.75699768880531
N/A,5736,601,E BROADWAY,Circle K Convenience Store,Convenience Goods,49.26279040634047,-123.09060136603756,3641,46.51113490738238
N/A,5743,613,E BROADWAY,Dallas Pizza Ltd,Food & Beverage,49.26279040634047,-123.09060136603756,3641,46.51113490738238
1,5749,650,E BROADWAY,Commercial Picture Framing And Design Inc,Service Commercial,49.26217796183929,-123.08988441952269,3732,65.20796428186112
N/A,5752,654,E BROADWAY,Pizzeria Barbarella,Food & Beverage,49.262176835973385,-123.08974628803045,3732,56.78568393408013
N/A,5755,667,E BROADWAY,Optaderm Products Inc,Convenience Goods,49.26278278679518,-123.08966816285367,3732,53.88274040647633
N/A,5756,670,E BROADWAY,Hail Mary's Restaurant,Food & Beverage,49.26217476674767,-123.08946950998664,3732,42.063063559365986
N/A,5761,709,E BROADWAY,Highland Coin Laundry & Dry Cleaning,Service Commercial,49.26277662319831,-123.08890818037135,3732,37.11879054812216
N/A,5762,717,E BROADWAY,Al Fares Halal Meats & Grocery Ltd,Convenience Goods,49.26277438103301,-123.08863143168583,3732,48.30453235931154
N/A,5766,725,E BROADWAY,Happy Feet Spa Ltd,Service Commercial,49.26277325924939,-123.08849306078741,3732,55.7994872611914
101,5767,736,E BROADWAY,Fassil Ethiopian Restaurant,Food & Beverage,49.26216559620447,-123.08822596307193,3732,72.01703553136143
102,5768,736,E BROADWAY,Nifty Keen Stuff,Comparison Goods,49.26216559620447,-123.08822596307193,3732,72.01703553136143
N/A,5774,754,E BROADWAY,Iron Lung Barbers,Service Commercial,49.26216229092877,-123.08781090099302,3801,57.06594918447669
N/A,5778,763,E BROADWAY,Crisis Intervention and Suicide Prevention Centre of BC,Service Commercial,49.262766519688164,-123.08766281214919,3801,50.36988096102631
N/A,5779,794,E BROADWAY,Adria Import Car Service Ltd,Automotive Goods & Services,49.26216118883991,-123.08767254560419,3801,49.196758633463226
N/A,5784,2517,GUELPH ST,DGM Laminating,Comparison Goods,49.26222813999855,-123.09549176669019,3461,50.08671873187951
N/A,5789,44,KINGSWAY,Unknown,Unknown,49.263773315662604,-123.10063127897567,3230,22.185005814461945
N/A,5796,75,KINGSWAY,Glosadental Centre,Service Commercial,49.263330245197594,-123.09938095767025,3325,49.85138920332351
N/A,5800,91,KINGSWAY,Promptax Service,Service Commercial,49.263330245197594,-123.09938095767025,3325,49.85138920332351
N/A,5806,204,KINGSWAY,Amin's Auto Service Ltd,Automotive Goods & Services,49.2617941658905,-123.0988642017586,3343,25.632736279211915
N/A,5809,229,KINGSWAY,Hustle,Entertainment and Leisure,49.26158685873378,-123.09771373277488,3387,57.08687089911021
N/A,5813,368,KINGSWAY,Kingsway Honda,Automotive Goods & Services,49.26039646217466,-123.09769693651242,3360,49.82335456011344
N/A,5815,394,KINGSWAY,Jiffy Lube,Automotive Goods & Services,49.25959659369868,-123.0968795952529,3448,36.903649516912324
N/A,5816,395,KINGSWAY,12 Kings Pub  - Howard Johnson Plaza Hotel,Food & Beverage,49.26032854631024,-123.0965231678891,3458,46.33840531516561
N/A,5819,445,KINGSWAY,Kingsway Honda,Automotive Goods & Services,49.25872642980556,-123.09413450117607,3495,61.85269439648673
N/A,5820,603,KINGSWAY,Los Cuervos,Food & Beverage,49.25751301670857,-123.0910673156216,3652,35.44977845888006
N/A,5823,621,KINGSWAY,Bloom Room Botanical Gallery Inc,Convenience Goods,49.2574625485544,-123.09070775622325,3652,31.55761605924898
N/A,5826,633,E 15TH AV,The Gluten Free Epicurean,Convenience Goods,49.257454578589645,-123.09050039955025,3652,40.185868847235945
N/A,5827,637,E 15TH AV,The Aviary Coworking Space,Service Commercial,49.257454578589645,-123.09050039955025,3652,40.185868847235945
N/A,5828,639,E 15TH AV,Matchstick Coffee Roasters,Food & Beverage,49.257454578589645,-123.09050039955025,3652,40.185868847235945
N/A,5830,651,E 15TH AV,Lions Den Café & Studio,Food & Beverage,49.25738071100007,-123.08993334821608,3709,46.278101451711755
N/A,5832,657,E 15TH AV,Five Star International,Entertainment and Leisure,49.2573637393114,-123.08966190497972,3709,30.337701836660614
N/A,5838,1896,MAIN ST,Luxcious Upholstery,Comparison Goods,49.268544169197874,-123.10028985001868,3264,39.176593736530975
40,5844,1961,MAIN ST,B2 Fitness Inc.,Entertainment and Leisure,49.267696734721426,-123.10124335666232,3238,55.63156113467317
N/A,5850,2088,MAIN ST,GrandCity Autobody Ltd.,Automotive Goods & Services,49.26655175634186,-123.10032247632377,3237,38.16663764636612
N/A,5861,2260,MAIN ST,Foundation Body Lab,Service Commercial,49.26486453313475,-123.10039425582016,3235,45.75707771629037
N/A,5871,2341,MAIN ST,Uptown Barbers,Service Commercial,49.26401235202609,-123.10139724915875,3230,50.10979502921877
N/A,5875,2404,MAIN ST,Gene Café,Food & Beverage,49.263773315662604,-123.10063127897567,3230,22.185005814461945
N/A,5877,2410,MAIN ST,Blue Heron Cheese Shop,Convenience Goods,49.263773315662604,-123.10063127897567,3230,22.185005814461945
N/A,5878,2412,MAIN ST,Rath Paper & Art Supplies,Comparison Goods,49.263773315662604,-123.10063127897567,3230,22.185005814461945
N/A,5880,2416,MAIN ST,Midtown Mailbox,Service Commercial,49.263773315662604,-123.10063127897567,3230,22.185005814461945
N/A,5882,2419,MAIN ST,Superbaba Middle Eastern Food,Food & Beverage,49.26334982746583,-123.10142466726509,3230,53.31227480289986
N/A,5902,2526,MAIN ST,Barney Caffe & Grill,Food & Beverage,49.26243713564435,-123.10057406582115,3257,52.94298407485594
N/A,5905,2539,MAIN ST,Durant Sessions,Comparison Goods,49.26215303263607,-123.10140578055484,3223,34.87012538333624
N/A,5909,2588,MAIN ST,Ignite Pizzaeria,Food & Beverage,49.26225777707178,-123.10058282337883,3257,35.423449817260504
N/A,5919,2702,MAIN ST,Burdock & Co.,Food & Beverage,49.26081433789755,-123.1006556734026,3255,36.88490436875741
N/A,5921,2705,MAIN ST,Ryder Architecture,Service Commercial,49.26086588910165,-123.10153196857706,3219,45.272302249111014
N/A,5922,2706,MAIN ST,Launder All Coin Laundry,Service Commercial,49.26081433789755,-123.1006556734026,3255,36.88490436875741
N/A,5923,2708,MAIN ST,Lucy's Eastside Diner,Food & Beverage,49.26081433789755,-123.1006556734026,3255,36.88490436875741
N/A,5929,2729,MAIN ST,Katherine Travel Services,Service Commercial,49.26064402791695,-123.1015408633406,3215,60.895049135414254
N/A,5930,2735,MAIN ST,The Cushion Shop,Comparison Goods,49.260575469511636,-123.10154451321735,3215,54.99452684476289
N/A,5935,2801,MAIN ST,Hakim Optical,Comparison Goods,49.259961902073215,-123.10150208401448,3215,41.30330187061669
N/A,5937,2812,MAIN ST,Pomp and Proper Salon,Service Commercial,49.25985461784059,-123.10070558986571,3253,42.233658317755655
N/A,5943,2833,MAIN ST,Goldilocks Filipino Restaurant,Food & Beverage,49.259961902073215,-123.10150208401448,3215,41.30330187061669
N/A,5944,2836,MAIN ST,Pure Nail Bar,Service Commercial,49.25985461784059,-123.10070558986571,3253,42.233658317755655
N/A,5950,2922,MAIN ST,Vera's Burger Shack,Food & Beverage,49.25889875002726,-123.10075473164312,3251,46.869929857567826
N/A,5952,2928,MAIN ST,Panago Pizza,Food & Beverage,49.258778097064464,-123.10076111304761,3249,47.57079688543417
N/A,5953,2929,MAIN ST,Turnabout,Comparison Goods,49.25886402594803,-123.10216914520574,3110,85.06732102319054
1,5955,2949,MAIN ST,G&F Financial Group,Service Commercial,49.25886402594803,-123.10216914520574,3110,85.06732102319054
4,5956,2949,MAIN ST,Tisol Pet Food Supermarket,Comparison Goods,49.25886402594803,-123.10216914520574,3110,85.06732102319054
N/A,5964,2949,MAIN ST,Save On Foods,Convenience Goods,49.25886402594803,-123.10216914520574,3110,85.06732102319054
N/A,5966,2960,MAIN ST,Hyde Urban Bistro,Food & Beverage,49.25859738767943,-123.10077044651447,3249,29.875691144958346
N/A,5968,3010,MAIN ST,J.J. Bean,Food & Beverage,49.25823554517673,-123.10078915773627,3249,24.05539038157107
N/A,5970,3021,MAIN ST,AAA Pawnbroker,Comparison Goods,49.25800912411618,-123.10156243959653,3212,52.25811836208584
N/A,5972,3034,MAIN ST,Uncle Abes,Food & Beverage,49.25811467355497,-123.10079560724401,3249,34.59170638887331
N/A,5975,3041,MAIN ST,Nobility Wellness,Service Commercial,49.25800912411618,-123.10156243959653,3212,52.25811836208584
N/A,5976,3043,MAIN ST,Kaori Izakaya,Food & Beverage,49.25800912411618,-123.10156243959653,3212,52.25811836208584
N/A,5988,3101,MAIN ST,Yee Insurance,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,5990,3111,MAIN ST,President Travel Agency,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,5992,3126,MAIN ST,Urban Source Art Materials,Comparison Goods,49.25697001179281,-123.1008563460498,3243,47.07774432644029
N/A,5996,3138,MAIN ST,Bebop Ink,Service Commercial,49.256849242098575,-123.10086243812965,3243,34.82834254262917
N/A,5997,3139,MAIN ST,Main Yan Physiotherapy,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,6001,3173,MAIN ST,Magsen Realty,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,6003,3183,MAIN ST,Mirage Hair Design,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,6005,3187,MAIN ST,Cell Care,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,6007,3206,MAIN ST,Browns Crafthouse,Food & Beverage,49.256419518367615,-123.10088480953058,3243,23.934805377127837
N/A,6009,3223,MAIN ST,Mount Pleasant Massage,Service Commercial,49.25632190684737,-123.10172287886677,3208,46.79319665570622
N/A,6011,3240,MAIN ST,Pizzeria Bar,Food & Beverage,49.25629905079836,-123.10089101752887,3243,34.83841391284145
N/A,6012,3243,MAIN ST,Bohemia Gallery,Food & Beverage,49.256200899312354,-123.10168640341988,3208,54.312809566794606
N/A,6014,3250,MAIN ST,El Camino's,Food & Beverage,49.25618606389135,-123.10089694802886,3243,46.27690175666288
N/A,6015,3255,MAIN ST,Puff Retail,Comparison Goods,49.25608036429725,-123.10169151402243,3206,55.27367926458682
N/A,6019,3277,MAIN ST,Barbarella Hair,Service Commercial,49.25597254166225,-123.10169623706832,3206,46.25903289331987
N/A,6026,3303,MAIN ST,Shoppers,Convenience Goods,49.25515547647197,-123.10176550160541,3206,68.78139586676299
N/A,6030,3338,MAIN ST,Cheveux Boutique,Service Commercial,49.25519632203892,-123.10089362790609,3221,45.720913072087946
N/A,6031,3373,MAIN ST,TD Canada Trust,Service Commercial,49.25515547647197,-123.10176550160541,3206,68.78139586676299
N/A,6032,3388,MAIN ST,Anh and Chi Restaurant,Food & Beverage,49.25519632203892,-123.10089362790609,3221,45.720913072087946
N/A,6039,3445,MAIN ST,Cascade Water,Convenience Goods,49.25438417567079,-123.1013062696591,3231,39.02376720379058
N/A,6040,3449,MAIN ST,Church's Chicken,Food & Beverage,49.25438417567079,-123.1013062696591,3231,39.02376720379058
N/A,6043,3475,MAIN ST,Slickity Jim's,Food & Beverage,49.25402103016172,-123.1012379270562,3233,31.472447352673207
N/A,6045,3482,MAIN ST,Remedy Rx Wellness,Convenience Goods,49.25433013063366,-123.10000112096739,3231,70.35968098014493
N/A,6051,2518,MANITOBA ST,KF Chiropractic,Service Commercial,49.262754320190254,-123.10639305899925,2953,44.567248753161834
N/A,6055,2518,PRINCE EDWARD ST,Spa Paradise,Service Commercial,49.26222813999855,-123.09549176669019,3461,50.08671873187951
N/A,6058,13,W BROADWAY,Manila Hair Salon,Service Commercial,49.26325193587374,-123.10574938422677,3035,69.00849809921215
N/A,6060,17,W BROADWAY,East van chop cycle,Comparison Goods,49.26325193587374,-123.10574938422677,3035,69.00849809921215
N/A,6063,21,W BROADWAY,Phoenix Smoke Shop,Convenience Goods,49.26325193587374,-123.10574938422677,3035,69.00849809921215
N/A,6065,29,W BROADWAY,Baby D’s Home,Service Commercial,49.26325193587374,-123.10574938422677,3035,69.00849809921215
N/A,6068,47,W BROADWAY,Bike Repair Centre,Comparison Goods,49.26325634421842,-123.10595677790326,2953,66.50391435692855
N/A,6069,53,W BROADWAY,Bogo Korean Restaurant,Food & Beverage,49.263260552664335,-123.10616398976035,2953,52.906165264723576
100,6071,75,W BROADWAY,Banana Tans,Service Commercial,49.26326922751786,-123.106578397643,2953,30.181883382197654
N/A,6073,88,W BROADWAY,Valhalla Pure,Comparison Goods,49.262754320190254,-123.10639305899925,2953,44.567248753161834
N/A,6084,121,W BROADWAY,Miya Spa,Service Commercial,49.263285128777305,-123.10733489384519,2953,46.190599382153806
N/A,6085,122,W BROADWAY,Miho Hair Salon,Service Commercial,49.26277743924802,-123.1074974966702,2953,57.84576655240408
106,6105,223,W BROADWAY,Barber's Legacy,Service Commercial,49.26331113399715,-123.10988122108347,2885,39.34209634635125
N/A,6119,258,W BROADWAY,Up in Smoke,Convenience Goods,49.26294722155052,-123.11070163229297,2816,27.929709488743725
N/A,6121,3102,OAK ST,Scrub Depot,Comparison Goods,49.25736173314654,-123.12685038637049,2211,35.75561588754604
N/A,6127,3168,OAK ST,The Pit Barbershop,Service Commercial,49.25736173314654,-123.12685038637049,2211,35.75561588754604
N/A,6131,3195,OAK ST,Oakwyn Realty,Service Commercial,49.25726757926065,-123.12770047097906,2211,38.353658759894444
N/A,6135,3244,OAK ST,Pet Food N' More,Comparison Goods,49.256881979163154,-123.12684581329052,2210,30.196185651349065
N/A,6139,3722,OAK ST,Helmet Salon,Service Commercial,49.25236446471942,-123.12711691046164,2195,35.0201278604047
N/A,6143,3750,OAK ST,Pure Pharmacy,Convenience Goods,49.2519731413339,-123.12702905733096,2192,40.88632249106722
N/A,6145,3770,OAK ST,Shaughnessey Family Medicine,Service Commercial,49.2519731413339,-123.12702905733096,2192,40.88632249106722
N/A,6153,3884,OAK ST,Shaughnessy Cleaners,Service Commercial,49.25107238155204,-123.12723945906258,2191,33.35699904055952
N/A,6157,3899,OAK ST,Model Skin MD,Service Commercial,49.25110134029714,-123.12783393309078,2191,41.4743186837753
N/A,6164,4095,OAK ST,The Weng Lan Spa,Service Commercial,49.249558336379835,-123.12802918827887,2187,51.70740335072428
N/A,6165,4110,OAK ST,Shell Canada,Automotive Goods & Services,49.24886162715999,-123.12712327225405,2187,50.17076580037077
N/A,6167,904,W KING EDWARD,Mandarin Hong Kong Cafe,Food & Beverage,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6169,912,W KING EDWARD,JK Liu & Co CGA,Service Commercial,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6173,932,W KING EDWARD,Buntain Insurance,Service Commercial,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6178,952,W KING EDWARD,Kim Express,Food & Beverage,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6183,968,W KING EDWARD,Arline's Gifts 'n' Things,Comparison Goods,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6186,980,W KING EDWARD,Bucks Power,Comparison Goods,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6187,990,W KING EDWARD,Safeway,Convenience Goods,49.248588148893404,-123.12663827820217,2185,83.81270556357579
N/A,6188,1003,W KING EDWARD,Access Driver Rehab Specialists,Service Commercial,49.249558336379835,-123.12802918827887,2187,51.70740335072428
N/A,6190,1007,W KING EDWARD,Dragon Ball Tea House Ltd,Food & Beverage,49.249558336379835,-123.12802918827887,2187,51.70740335072428
N/A,6191,1010,W KING EDWARD,Oak Street Husky,Automotive Goods & Services,49.248929341146024,-123.12798310565661,2187,46.53588802103263
N/A,6192,1015,W KING EDWARD,CC Massage Therapy Ltd,Service Commercial,49.249558336379835,-123.12802918827887,2187,51.70740335072428
N/A,6197,1605,MANITOBA ST,Terra Breads,Convenience Goods,49.2712439010082,-123.10734285171661,2962,61.351125275993155
N/A,6198,1633,MANITOBA ST,The Legacy Liquor Store,Convenience Goods,49.2712439010082,-123.10734285171661,2962,61.351125275993155
N/A,6200,1689,MANITOBA ST,TD Canada Trust,Service Commercial,49.27065491261516,-123.10730911401298,2962,56.81029357681496
N/A,6205,1764,MANITOBA ST,The Bubble Tea Shop,Food & Beverage,49.269571383146854,-123.10579978278014,2967,64.45158143753233
N/A,6211,85,W 1ST AV,Craft Beer Market Vancouver,Food & Beverage,49.27059662073934,-123.10636189609008,2962,42.41217188587119
N/A,6213,188,W 1ST AV,JJ Bean,Food & Beverage,49.26998957780798,-123.10800879070183,2959,99.91480642510302
N/A,6215,2630,SASAMAT ST,Rice Burger,Food & Beverage,49.26354911815376,-123.20890260928113,58,33.240931645956366
N/A,6221,4327,W 10TH AV,Mollies Stationary,Comparison Goods,49.26401376013096,-123.2038425146796,116,68.47452249631947
N/A,6222,4329,W 10TH AV,Mac Tree Education,Service Commercial,49.26401376013096,-123.2038425146796,116,68.47452249631947
